date,title_review_tokenized,Topic
2020-12-28 11:48:00,"['wrong', 'send', 'last', 'dec', 'around', 'send', 'pesos', 'number', 'find', 'cel', 'number', 'acct', 'suppose', 'send', 'friend', 'ask', 'money', 'buy', 'medicine', 'return', 'acct', 'called', 'hotline', 'hours', 'contact', 'number', 'hope', 'consider', 'request', 'carlos', 'garcia']",Transaction Related
2020-12-29 13:11:01,"['gsave', 'gsave', 'business', 'purposes', 'tried', 'access', 'days', 'got', 'prompt', 'saying', 'maintenance', 'hope', 'globe', 'developers', 'goin', 'fix', 'soon', 'kind', 'worried', 'tbh']",Convenience (Payments)
2021-01-05 17:25:30,"['love', 'able', 'love', 'able', 'generate', 'qr', 'code', 'request', 'money', 'helpful', 'requesting', 'money', 'without', 'share', 'mobile', 'number']",Convenience (Payments)
2021-01-12 05:18:18,"['helpful', 'thanks', 'continuously', 'improving']",Convenience (Payments)
2021-01-12 09:46:26,"['read', 'others', 'expect', 'much', 'everything', 'want', 'give', 'others', 'error', 'give', 'little', 'patience', 'think', 'time', 'giving', 'challenge', 'give', 'patience', 'really', 'need', 'time', 'try', 'solve', 'problem', 'first', 'dramatically', 'go', 'crazy', 'anyways', 'base', 'experience', 'get', 'people', 'realize', 'hurting', 'nobody', 'cares', 'least', 'try', 'solve', 'problems', 'people', 'close', 'make', 'things', 'true', 'start', 'girl', 'hurting', 'girls', 'boys', 'well', 'things', 'said', 'right', 'happy', 'bye', 'anyways', 'sorry', 'telling', 'feelings', 'take', 'anymore']",Convenience (Payments)
2021-01-26 20:56:08,"['easy', 'makes', 'life', 'easier', 'going', 'outside', 'waiting', 'queue', 'convenient', 'pay', 'bills', 'utilities', 'telcos', 'bank', 'transactions']",Convenience (Payments)
2021-02-11 06:05:26,"['great', 'pandemic', 'lot', 'paying_bills', 'paying', 'coffee', 'transferring', 'funds', 'rewards', 'recognition', 'team', 'express', 'send', 'reloading', 'toll', 'autosweep', 'rfid', 'useful', 'nowadays', 'hope', 'lower', 'transfer', 'fee', 'soon']",Transaction Related
2021-02-14 11:05:46,"['make', 'better', 'add', 'nfc', 'feature', 'able', 'use', 'phone', 'paying', 'without', 'opening', 'phones']",Convenience (Payments)
2021-02-17 09:15:31,"['years', 'counting', 'years', 'say', 'improved', 'time', 'one', 'concern', 'user', 'interface', 'much', 'going', 'time', 'goes', 'buttons', 'added', 'prefer', 'cash', 'cash', 'send', 'money', 'save', 'money', 'pay', 'bills', 'forest', 'buy', 'load', 'appreciate', 'withdraw', 'gcredit', 'since', 'establishments', 'accepts', 'payments', 'plus', 'mastercard', 'always', 'get', 'declined', 'pay', 'pos', 'eventhough', 'enough', 'money', 'wallet', 'unlinked', 'mastercard', 'already', 'coz', 'nakakahiya', 'everytime', 'nadedecline', 'card', 'laman', 'better', 'produces', 'another', 'set', 'cards', 'gcredit', 'use', 'far', 'great', 'compared', 'ewallets', 'tried']",Transaction Related
2021-02-19 10:47:58,"['great', 'love', 'makes', 'lot', 'things', 'easy', 'worries', 'everything', 'relies', 'heavily', 'phone', 'number', 'one', 'registration', 'bot', 'transferred', 'new', 'number', 'case', 'need', 'replace', 'phone', 'number']",Transaction Related
2021-02-27 00:41:50,"['pay', 'bills', 'trying', 'pay', 'bills', 'letting', 'enter', 'amount', 'pay', 'already', 'updated', 'latest', 'version']",Convenience (Payments)
2021-03-04 02:17:50,"['best', 'best', 'partner', 'cimb', 'work', 'hand', 'hand', 'actually', 'best', 'tandem', 'save', 'money', 'saved', 'cimb', 'brilliant', 'far', 'best', 'partners', 'digital', 'banking', 'shop', 'store', 'shop', 'shoppe', 'link', 'wahhla', 'buy', 'load', 'send', 'money', 'pay', 'bills', 'credit', 'cards', 'lastly', 'safe', 'responsive', 'csa']",Transaction Related
2021-03-04 02:56:30,"['hu', 'nyowag', 'kyung', 'bigla', 'ayoa', 'lsi', 'gingamot', 'nminmga', 'putng']",Convenience (Payments)
2021-03-04 03:15:56,"['user', 'since', 'start', 'good', 'super', 'efficient', 'easy', 'use', 'years', 'went', 'customer_service', 'improved', 'think', 'lot', 'complaints', 'streamlined', 'use', 'basically', 'every', 'payment']",Convenience (Payments)
2021-03-04 10:47:21,"['plea', 'hope', 'trace', 'someone', 'took', 'account', 'bring', 'back', 'stolen', 'pesos']",Transaction Related
2021-03-16 15:02:51,"['send', 'money', 'abroad', 'send', 'money', 'abroad']",App Products
2021-03-16 17:56:18,"['convenient', 'useful', 'use', 'time', 'since', 'starting', 'payless', 'payments', 'love', 'mastercard', 'need', 'use', 'savings', 'atm', 'card', 'withdraw', 'salary', 'globe']",Convenience (Payments)
2021-03-22 01:39:33,"['pay', 'bills', 'problem', 'put', 'details', 'paying_bills', 'fix', 'problem', 'update', 'keyboard', 'showing', 'click', 'input', 'details', 'paying_bills']",Convenience (Payments)
2021-03-24 06:54:58,"['super', 'everything', 'payments', 'money', 'transfers', 'savings', 'credit', 'insurance', 'everything', 'normally', 'need', 'bank', 'credit', 'card', 'pretty', 'much', 'stopped', 'credit', 'card', 'online', 'banking', 'services', 'since', 'got']",Convenience (Payments)
2021-03-26 03:22:55,"['bug', 'express', 'send', 'receipt', 'keeps', 'asking', 'select', 'photos', 'access', 'wanted', 'save', 'receipt', 'photos']",App Products
2021-03-31 10:20:39,"['appreciation', 'fixing', 'errors', 'money', 'returned']",Transaction Related
2021-04-10 07:21:36,"['good', 'helpful', 'everyday', 'transactions']",Convenience (Payments)
2021-04-10 10:49:27,"['option', 'give', 'us', 'option', 'want', 'update', 'existing', 'version', 'problem', 'far', 'old', 'version']",Convenience (Payments)
2021-04-10 11:14:18,"['super', 'convenient', 'saves', 'time', 'effort', 'smart', 'innovation', 'globe', 'tech']",Convenience (Payments)
2021-04-11 04:25:11,"['user', 'since', 'well', 'encountered', 'problem', 'return', 'everything', 'reached', 'customer_service', 'rep', 'stars', 'ps', 'return', 'rebates']",Transaction Related
2021-04-11 06:07:52,"['convenient', 'helped', 'lot', 'terms', 'organizing', 'bills', 'paying', 'cashless', 'everywhere', 'thanks']",Convenience (Payments)
2021-04-14 10:32:33,"['ginvest', 'happy', 'ginvest', 'intoduced', 'new', 'products', 'atram', 'excuse', 'invest', 'filipinos', 'learn', 'invest', 'grow', 'money', 'long', 'term', 'thanks']",Convenience (Payments)
2021-04-22 19:59:37,"['suggestion', 'much', 'inlove', 'add', 'feature', 'could', 'cash', 'personal', 'load']",Convenience (Payments)
2021-04-25 03:08:11,"['good', 'good']",Convenience (Payments)
2021-04-26 00:50:27,"['nice', 'useful']",Convenience (Payments)
2021-04-27 15:13:23,"['update', 'issue', 'issue', 'updated', 'days', 'update', 'wrong']",Convenience (Payments)
2021-04-29 04:18:17,"['mic', 'drop', 'verified', 'sasusunod', 'lagay', 'dun', 'student', 'id', 'wag', 'pang', 'matanda', 'anong', 'akala', 'saming', 'wala', 'pera', 'verified', 'dun', 'plssss', 'parin', 'binigay', 'sainyo', 'verified', 'pasalamat', 'mabait']",Transaction Related
2021-05-02 01:38:29,"['around', 'ewallet', 'napakconvenient', 'nitong', 'savings', 'investment', 'credit', 'line', 'ewallet', 'super', 'helpful', 'specially', 'pandemic']",Convenience (Payments)
2021-05-05 06:03:46,"['verified', 'got', 'verified', 'today', 'stars']",Transaction Related
2021-05-05 16:13:06,"['gforest', 'issue', 'everythings', 'great', 'convenient', 'useful', 'issue', 'gforest', 'way', 'remove', 'people', 'know', 'list', 'accidentally', 'added', 'see', 'add', 'option', 'delete', 'friends', 'gforest', 'frustrating', 'points', 'stolen', 'people', 'know']",Convenience (Payments)
2021-05-12 08:58:54,"['pay', 'bills', 'working', 'fix', 'update']",Convenience (Payments)
2021-05-12 16:22:47,['kaksnsksksk'],Convenience (Payments)
2021-05-24 22:42:55,"['happy', 'little', 'sad', 'huge', 'simple', 'citizen', 'small', 'monthly', 'income', 'save', 'least', 'little', 'buy', 'needs', 'purchase', 'medicine', 'admit', 'sad', 'eleven', 'pesos', 'per', 'thousand', 'hope', 'find', 'way', 'small', 'citizen']",Convenience (Payments)
2021-05-26 13:37:55,"['face', 'id', 'bring', 'back', 'face', 'id', 'security', 'features']",Convenience (Payments)
2021-05-29 04:13:21,"['cash', 'allow', 'nickname', 'hope', 'next', 'update', 'option', 'allow', 'us', 'users', 'use', 'nickname', 'number', 'appear', 'transaction']",Convenience (Payments)
