date,title_review_tokenized,Topic
2020-12-06 11:55:37,"['nice', 'update', 'nice', 'pwd', 'copypaste', 'bills_payment']",Ease of Use
2020-12-07 02:58:04,"['simple', 'easy', 'use', 'love', 'easy', 'use', 'use', 'pay', 'bills', 'send_money', 'bank', 'transfer', 'online', 'orders', 'buy', 'load', 'helpers', 'send_money', 'loved', 'ones', 'province', 'everything', 'need', 'manage', 'money', 'plus', 'cashbacks']",Convenience
2020-12-09 03:46:09,"['nice', 'convenient']",Ease of Use
2020-12-09 07:02:49,"['nice', 'fast']",Ease of Use
2020-12-10 10:11:28,"['enjoying', 'far', 'increase', 'monthly', 'limits', 'super', 'fast', 'transaction', 'time', 'withdrawal', 'overseas', 'without', 'issues']",Ease of Use
2020-12-10 11:27:53,"['ilove', 'love']",Ease of Use
2020-12-12 06:03:33,"['loving', 'really', 'aside', 'intuitiveness', 'greatly', 'helps', 'finance', 'management', 'plus', 'cash', 'backs', 'almost', 'every', 'transaction', 'promos']",Ease of Use
2020-12-13 21:19:28,"['useful', 'exciting', 'use', 'happy', 'known', 'useful', 'paying', 'online_transactions', 'plus', 'money', 'returns', 'received', 'transactions', 'exciting']",Ease of Use
2020-12-14 12:32:52,"['fast', 'hassle_free', 'highly', 'recommended']",Ease of Use
2020-12-15 00:00:41,"['credit', 'hope', 'credit', 'function', 'gcredit']",Customer Support Related
2020-12-16 01:20:29,"['easy', 'payment', 'payment', 'easy', 'buying', 'load', 'send', 'others', 'hasslefree', 'shopping', 'bills_payment']",Ease of Use
2020-12-16 14:32:13,"['useful', 'go', 'upgrade', 'status']",Ease of Use
2020-12-18 05:55:57,"['samaximo', 'good', 'satisfied']",Ease of Use
2020-12-19 03:00:37,"['easy', 'use', 'convenient', 'low', 'cost', 'deduction', 'fees', 'generous', 'rebate', 'users']",Ease of Use
2020-12-19 13:31:59,"['convenience', 'easy', 'cashin', 'bpi', 'online', 'account', 'almost', 'bills', 'settled', 'definitely', 'try', 'beep', 'qr', 'need', 'travel', 'around', 'bgc', 'keep', 'great', 'features', 'hopefully', 'live', 'chat', 'feature', 'soon', 'easier', 'fellow', 'inquiries']",Convenience
2020-12-20 16:10:58,"['real', 'time', 'convenient', 'way', 'transferring', 'cash', 'thumps']",Convenience
2020-12-22 03:38:05,"['review', 'easy', 'easy', 'access', 'powers']",Ease of Use
2020-12-22 08:18:51,"['kfc', 'easy', 'use', 'convenient']",Ease of Use
2020-12-22 09:34:57,"['made', 'bank', 'transfer', 'mandatory', 'bills', 'payments', 'accessible']",Transaction Related
2020-12-24 14:11:08,"['digits', 'pin', 'times', 'pf', 'covid', 'pandemic', 'required', 'wear', 'face', 'mask', 'due', 'face', 'id', 'limited', 'consequently', 'password', 'required', 'log', 'however', 'password', 'keyboard', 'typeconvenient', 'complexity', 'suggesting', 'add', 'feature', 'pin', 'code', 'face', 'id', 'accepted', 'face', 'mask']",Transaction Related
2020-12-26 17:05:49,"['face', 'id', 'authentication', 'nice', 'one']",Ease of Use
2020-12-27 08:25:03,"['transactions', 'love', 'covenient', 'need', 'go', 'home', 'balik_bayad', 'good', 'job']",Ease of Use
2020-12-28 01:05:15,"['user', 'friendly', 'specilally', 'atm', 'machine', 'onsite']",Ease of Use
2020-12-28 08:07:51,"['convience', 'best', 'easy', 'use']",Convenience
2021-01-03 04:28:52,"['good', 'needs', 'improve', 'search']",Transaction Related
2021-01-03 15:50:46,"['love', 'love', 'vouchers']",Ease of Use
2021-01-04 01:26:01,"['really', 'helpful', 'mas', 'accessible', 'payments', 'wag', 'smart', 'use', 'network']",Ease of Use
2021-01-04 10:30:16,"['awesome', 'convenient', 'easy', 'use']",Ease of Use
2021-01-04 10:31:47,"['awesome', 'beryconvinient']",Ease of Use
2021-01-10 13:51:09,"['joy', 'dela', 'cruz', 'bestest', 'paying', 'platform', 'far', 'user', 'friendly', 'mention', 'color', 'pleasing', 'eyes', 'keep', 'power']",Ease of Use
2021-01-11 02:58:33,"['make', 'life', 'easier', 'enjoy', 'gone', 'days', 'manually', 'pay', 'bills', 'opening', 'chores', 'payment', 'give', 'jolt', 'happiness', 'paying_bills', 'alone', 'used', 'accept', 'payment', 'professional', 'services', 'keep']",Ease of Use
2021-01-13 16:55:37,"['poor', 'customer_service', 'poor', 'handling', 'customer_service']",Convenience
2021-01-14 10:01:41,"['great', 'satisfied', 'user', 'userfriendly', 'features', 'layout', 'plus', 'frequent', 'crashes', 'gamer', 'paymayas', 'gaming', 'option', 'steam']",Ease of Use
2021-01-15 01:41:13,['great'],Ease of Use
2021-01-16 07:45:26,"['excellent', 'service', 'good']",Ease of Use
2021-01-22 02:03:09,"['reliable', 'far', 'goodin', 'almost', 'yrs', 'always', 'confident', 'transactions']",Ease of Use
2021-01-23 17:37:25,"['create', 'account', 'first_time', 'downloading', 'unfortunately', 'keeps', 'giving', 'message', 'internet', 'connection', 'slow', 'otherwise', 'disappointed']",Ease of Use
2021-01-26 03:05:16,"['good', 'service', 'thanks', 'hoping', 'receive', 'lot', 'cashbacks']",Ease of Use
2021-01-29 01:32:11,"['thanks', 'much', 'satisfied', 'easy', 'convenient', 'use', 'made', 'easy', 'us', 'send_money', 'love', 'one', 'thanks']",Ease of Use
2021-01-29 04:27:27,"['hoping', 'merchants', 'available']",Customer Support Related
2021-01-30 05:57:23,"['friends', 'benefit', 'rebates']",Transaction Related
2021-02-01 02:15:31,"['nice', 'digital', 'wallet', 'online_transactions', 'made', 'shopping', 'lot', 'easier', 'package', 'arrives', 'need', 'claim', 'need', 'pay', 'cash', 'withdraw', 'atm', 'another', 'hassle']",Ease of Use
2021-02-01 05:53:10,"['stars', 'super', 'convenient', 'comes', 'sending', 'money', 'loved', 'ones', 'far', 'less', 'hassle', 'one', 'click']",Ease of Use
2021-02-01 10:57:02,"['love', 'super', 'easy', 'use', 'convenient', 'since', 'withdraw', 'much', 'plus', 'love', 'cashbacks', 'promos', 'hehe', 'hoping', 'merchants', 'always', 'recommend', 'friends']",Ease of Use
2021-02-02 09:13:12,"['amaziiing', 'know', 'save', 'time', 'something', 'take', 'opportunity', 'downloaded', 'helps', 'save', 'time', 'lot', 'financial', 'transactions', 'paying_bills', 'sending', 'money', 'banks', 'allocate', 'extra', 'time', 'hobby', 'plantito', 'seriously', 'amazing', 'encourage', 'try', 'well']",Ease of Use
2021-02-03 07:29:08,"['good', 'useful', 'godbless']",Ease of Use
2021-02-03 09:44:08,"['great', 'heavensent', 'us', 'longer', 'young', 'mobile', 'easily', 'allows', 'us', 'pay', 'bills', 'perform', 'transactions', 'online', 'thanks', 'made', 'happen']",Ease of Use
2021-02-05 05:05:57,"['good', 'super', 'satisfied', 'since', 'day', 'one', 'love', 'everything', 'use', 'cashback', 'rewards', 'real', 'time', 'instantaneously', 'able', 'send_money', 'billers', 'people', 'know', 'need', 'stand', 'line', 'bank', 'bayad', 'center', 'get', 'things', 'done']",Transaction Related
2021-02-05 06:29:14,"['good', 'service', 'collect', 'magic', 'gathering', 'cards', 'always', 'use', 'pay', 'cards', 'buy', 'online', 'convenient', 'use', 'every', 'payment', 'goes', 'without', 'delay', 'whatsoever', 'sellers', 'get', 'ship', 'new', 'cards', 'day', 'happy', 'see', 'collection', 'grow', 'eyes']",Ease of Use
2021-02-06 09:34:25,"['galing', 'ah', 'ginalingan', 'ah', 'sobrang', 'hasslefree', 'nya', 'gamitin', 'never', 'nakaencounter', 'issue', 'anong', 'feature', 'gamitin', 'sobrang', 'love', 'scan', 'pay', 'hightech', 'nakakaaliw', 'gamitin', 'ginagamit', 'pangdonate', 'account', 'foundations', 'charities', 'fulfilling', 'really', 'encourage', 'everyone', 'download', 'try', 'one', 'useful', 'apps']",Convenience
2021-02-08 03:01:44,"['smooth', 'convenient', 'making', 'convenient', 'money', 'transactions', 'online']",Convenience
2021-02-08 03:27:45,"['superb', 'virtual', 'wallet', 'lmuch', 'better', 'virtual', 'wallet']",Ease of Use
2021-02-08 03:29:56,"['system', 'notifications', 'hopefully', 'future', 'notifications', 'include', 'activity', 'transactions', 'marketing', 'content']",Ease of Use
2021-02-09 04:24:17,"['great', 'proud', 'user', 'brag', 'useful', 'amidst', 'pandemic', 'sobrang', 'simple', 'ganda', 'icons', 'smooth', 'transactions', 'easily', 'pay', 'bills', 'gamit', 'sobrang', 'saya', 'online', 'window', 'shopping', 'since', 'many', 'things', 'choose', 'witty', 'developers', 'kudos']",Convenience
2021-02-09 06:56:47,"['convenient', 'covid', 'time', 'pangyayari', 'pandemic', 'mahawaan', 'covid', 'transacted', 'money', 'nakuha', 'physically', 'want', 'happen', 'decided', 'choose', 'pave', 'way', 'cashless', 'lifestlye', 'maprotektahan', 'pamilya', 'pandemic', 'enough', 'convenient']",Convenience
2021-02-10 01:50:18,"['rate', 'sobrang', 'hasslefree', 'loload', 'autosweep', 'easytrip', 'rfid', 'easy', 'use', 'well']",Convenience
2021-02-10 04:16:23,"['satisfied', 'easy', 'amd', 'reliable']",Ease of Use
2021-02-10 07:24:06,"['superb', 'convenient', 'since', 'problems', 'issues', 'happy', 'sort', 'finances', 'paying_bills', 'loading', 'prepaid', 'sim', 'bank', 'transfers', 'fast', 'easy', 'friendly', 'straight', 'point', 'user', 'experience']",Ease of Use
2021-02-11 03:55:56,"['mahirap', 'huli', 'technology', 'pandemic', 'umaasa', 'reduce', 'close', 'contact', 'situations', 'makes', 'really', 'easy', 'transition', 'virtual', 'world', 'sobrang', 'dali', 'nya', 'gamitin', 'unlike', 'apps', 'sobrang', 'useful', 'simple', 'effective']",Convenience
2021-02-11 10:47:20,"['best', 'need', 'paymayas', 'convenience', 'us', 'cashless', 'lifestyle', 'users', 'virtually', 'limitless', 'things', 'need', 'online_transactions', 'bill', 'payments', 'qr_code', 'scary', 'sure', 'reached', 'bottleneck', 'never', 'stop', 'upgrading', 'updating']",Convenience
2021-02-11 11:12:51,"['convenient', 'pandemic', 'really', 'hits', 'hard', 'made', 'bearable', 'enough', 'continue', 'adapt', 'current', 'situation', 'fear', 'contamination', 'safely', 'go', 'outside', 'buy', 'needs', 'pay', 'qr_code', 'efficient', 'convenient', 'comes', 'online_transactions', 'reducing', 'troubles']",Ease of Use
2021-02-11 13:53:24,"['best', 'ever', 'best', 'online', 'money', 'transactions', 'ever']",Convenience
2021-02-11 14:23:52,"['recommended', 'always', 'use', 'paying_bills', 'cash', 'convenient']",Ease of Use
2021-02-12 00:35:31,"['bills_payment', 'much', 'hope', 'icons', 'government', 'servives', 'payment', 'sss', 'othersthank']",Ease of Use
2021-02-12 02:31:20,"['love', 'comfort', 'love', 'pay', 'mayas', 'service', 'comfort', 'gives', 'business', 'personal', 'needs', 'line', 'payments', 'purchases', 'hastle', 'need', 'go', 'bank', 'accurate', 'update', 'credits', 'debits', 'status', 'love', 'pay_maya']",Transaction Related
2021-02-12 03:46:02,"['useful', 'last', 'time', 'emergency', 'need', 'contact', 'parents', 'saved', 'offer', 'lot', 'discounted', 'loads', 'pasok', 'pasok', 'gipit', 'budget', 'mabilis', 'makuha', 'load', 'legit', 'power']",Ease of Use
2021-02-13 04:35:20,"['wow', 'masasabi', 'super', 'effective', 'online', 'business', 'need', 'lumabas', 'asa', 'loob', 'sagot', 'financial', 'transaction', 'pwede', 'magtrabaho', 'magpadala', 'pera', 'time']",Ease of Use
2021-02-14 03:54:08,"['best', 'know', 'people', 'link', 'bank', 'accounts', 'want', 'problemo', 'add', 'money', 'ministop', 'super', 'convenient', 'wins', 'points', 'book']",Ease of Use
2021-02-14 06:59:55,"['solid', 'maliit', 'sahod', 'approve', 'ways', 'makatipid', 'includes', 'biruin', 'zero', 'fees', 'instapay', 'amazing', 'keep', 'bills']",Ease of Use
2021-02-15 02:17:05,"['zero', 'fees', 'instapay', 'totally', 'worth', 'praktikalan', 'labanan', 'love', 'love', 'daming', 'ways', 'makatipid', 'favorite', 'zero', 'fees', 'instapay', 'hello', 'zero', 'fees', 'hang', 'saya', 'saya']",Ease of Use
2021-02-15 03:16:46,"['review', 'love', 'functions', 'team', 'grandparents', 'really', 'appreciate', 'easy', 'understand', 'despite', 'incapable', 'sometimes', 'comprehending', 'techie', 'compexities', 'never', 'ounce', 'regret', 'recommending', 'never', 'much']",Ease of Use
2021-02-15 05:30:04,"['pasalamat', 'cheng', 'easy', 'af']",Ease of Use
2021-02-15 05:37:01,"['review', 'buhay', 'diskarte', 'sobrang', 'pasasalamat', 'napadali', 'pagbabayad', 'bills', 'pang', 'fees', 'instapay', 'mabilis', 'nakatipid']",Ease of Use
2021-02-16 04:00:09,"['feedback', 'paymayas', 'interface', 'really', 'looks', 'professional', 'ginamit', 'magugulat', 'madali', 'siyang', 'gamitin', 'recommended', 'colleague', 'first', 'hesitant', 'physical', 'transactions', 'nakikita', 'sobrang', 'sulit', 'pagdowload', 'narealize', 'super', 'safe', 'gamitin']",Convenience
2021-02-16 04:34:28,"['one', 'thing', 'sure', 'really', 'great', 'namang', 'magaakala', 'make', 'life', 'easier', 'clicks', 'phone', 'recommended', 'people', 'loves', 'easy', 'transactions']",Ease of Use
2021-02-16 06:23:12,"['good', 'job', 'mas', 'okay', 'dati', 'nakikita', 'pera', 'nararamdaman', 'bulsa', 'mas', 'reassuring', 'makakakita', 'salamat', 'apo', 'nadiscover', 'kailangang', 'lumabas', 'bumili', 'kakailanganin', 'online', 'shopping', 'settings', 'nababawasan', 'pagiging', 'old', 'school', 'kailangang', 'competent', 'larangan', 'technology', 'gamit']",Ease of Use
2021-02-16 07:24:09,"['love', 'love', 'feel', 'attached', 'system', 'thoughtful', 'kind', 'hearted', 'user', 'others', 'responsible', 'way', 'notify', 'upcoming', 'events', 'promos', 'lots', 'fun', 'friendly']",Ease of Use
2021-02-16 11:07:48,"['good', 'isipin', 'frontliner', 'mababawasan', 'risk', 'contamination', 'pamilya', 'pwede', 'mahawaan', 'maraming', 'salamat', 'cashless', 'lifestyle', 'service', 'provided', 'users', 'kailangang', 'matakot', 'close', 'contact', 'risks', 'qr_code', 'magbayad', 'bills', 'utilities', 'gamit', 'salamat', 'faster', 'better', 'service']",Ease of Use
2021-02-17 09:03:34,['cool'],Ease of Use
2021-02-17 09:43:01,"['amazing', 'since', 'started', 'stressfree', 'buhay', 'aspect', 'making', 'payments', 'need', 'experience', 'long', 'lines', 'matagal', 'paghihintay', 'napapakabilis', 'online', 'transaction', 'offers', 'totally', 'affordable', 'legit']",Ease of Use
2021-02-17 17:25:24,"['loving', 'perks', 'get', 'every', 'time', 'use', 'thanks', 'love', 'perks', 'convenience', 'get', 'every', 'time', 'use', 'hope', 'get']",Customer Support Related
2021-02-18 01:26:58,"['happy', 'user', 'happy', 'apps']",Ease of Use
2021-02-18 04:04:02,"['must', 'financial', 'survival', 'really', 'fan', 'online_transactions', 'made', 'felt', 'safe', 'secure', 'whenever', 'transactions', 'online', 'much', 'easy', 'use', 'really', 'glad', 'able', 'part', 'growing', 'community', 'users', 'great']",Ease of Use
2021-02-18 05:05:02,"['best', 'electronic', 'payment', 'used', 'many', 'years', 'must', 'say', 'convenient', 'reliable', 'trustworthy', 'great', 'customer_service', 'best']",Convenience
2021-02-18 07:52:45,"['qr_code', 'promos', 'definitely', 'heaven', 'sent', 'voucher', 'user', 'really', 'makes', 'quarantine', 'life', 'easier', 'bearable', 'due', 'function', 'paymayas', 'qr', 'promos', 'really', 'blessing', 'qr', 'payment', 'course', 'useful', 'convenient', 'promos', 'vouchers', 'made', 'whole', 'lot', 'better']",Ease of Use
2021-02-18 10:44:34,"['nithing', 'beats', 'convenient', 'great', 'deals']",Convenience
2021-02-19 04:43:32,"['give', 'feedbacks', 'apps', 'one', 'different', 'napa', 'bigay', 'feedback', 'totoong', 'maganda', 'mabilis', 'service', 'secured', 'naipadala', 'pera']",Ease of Use
2021-02-19 07:01:24,"['accessible', 'try', 'sending', 'money', 'banks', 'instapay', 'believe', 'got', 'instant', 'pesos', 'balik_bayad', 'voucher', 'keeps', 'promises', 'deliver', 'money', 'safely', 'quickly', 'provide', 'amazing', 'deals', 'one']",Convenience
2021-02-20 09:12:19,"['classes', 'new', 'semester', 'started', 'since', 'need', 'new', 'things', 'decided', 'buy', 'stuff', 'mall', 'let', 'tell', 'pesos', 'every', 'peso', 'transaction', 'really', 'amazing', 'truly', 'never', 'fails', 'surprise', 'new', 'promos', 'every', 'month']",Ease of Use
2021-02-21 05:20:14,"['superb', 'rebates', 'cashback', 'awesome']",Transaction Related
2021-02-22 01:29:08,"['paymayasmart', 'fast', 'transactions']",Ease of Use
2021-02-22 16:48:47,"['flawless', 'smooth', 'convenient', 'paymayas', 'online', 'transaction', 'flawless', 'smooth', 'convenient', 'way', 'comes', 'ewallet', 'application', 'although', 'ewallet', 'apps', 'provide', 'service', 'one', 'top', 'paymayas', 'fast', 'smooth', 'transactions', 'generous', 'vouchers', 'discounts']",Convenience
2021-02-24 04:33:23,"['convenient', 'convenient', 'paying_bills']",Ease of Use
2021-02-24 09:10:26,"['convenience', 'game', 'changer', 'helped', 'lot']",Ease of Use
2021-02-25 03:50:25,"['convenient', 'helpful']",Ease of Use
2021-02-27 06:33:54,"['useful', 'great']",Ease of Use
2021-02-27 07:51:58,"['responsive', 'convenient', 'unlike', 'ewallet', 'apps', 'lags', 'unresponsive', 'best', 'feature', 'commend', 'security', 'command', 'secured', 'user', 'access', 'account', 'best', 'far']",Convenience
2021-02-28 11:35:29,"['thanks', 'nice']",Ease of Use
2021-03-01 04:25:16,"['love', 'excellent']",Convenience
2021-03-01 06:02:49,"['superbb', 'need', 'bring', 'money', 'whenever', 'go', 'supermarkets', 'shops', 'already', 'qr_code', 'payment', 'method', 'super', 'convenient', 'side', 'since', 'need', 'scan', 'code', 'payment', 'fastest', 'safest', 'way', 'paying', 'something', 'time', 'pandemic']",Ease of Use
2021-03-01 06:51:47,"['frankly', 'exceeds', 'expectation', 'sobrang', 'sulit', 'nitong', 'gamitin', 'every', 'time', 'pay', 'bill', 'online', 'directly', 'nagugulat', 'nalang', 'cashbacks', 'natatanggap', 'expecting', 'feature', 'make', 'sure', 'every', 'customer', 'feel', 'valued', 'get', 'satisfaction', 'dali', 'nitong', 'gamitin', 'super', 'secured', 'pera']",Transaction Related
2021-03-01 15:03:39,"['serverfeedback', 'getting', 'tired', 'going', 'send_money', 'key', 'get', 'instant', 'access', 'money', 'open', 'way', 'send', 'amount', 'easily']",Convenience
2021-03-02 01:19:55,[],Ease of Use
2021-03-02 09:07:18,"['recommended', 'application', 'really', 'give', 'need', 'discounts', 'vouchers', 'highquality', 'services', 'easytouse', 'navigate', 'icons', 'everything', 'perfect', 'really', 'useful', 'everyone', 'recommend', 'friends', 'well']",Ease of Use
2021-03-03 01:05:35,"['burat', 'think', 'software', 'open', 'people', 'use', 'complicated', 'bata', 'pwedeng', 'gumamit', 'supervision', 'magulang', 'tasked', 'children', 'simple', 'chores', 'kagaya', 'pagbayad', 'bill', 'online']",Convenience
2021-03-03 03:35:03,"['ewallet', 'kadalasan', 'need', 'bayad', 'cashin', 'easily', 'cash', 'without', 'paying', 'single', 'cent', 'andami', 'pang', 'pagpipilian', 'pwede', 'cashin', 'tindahan', 'man', 'saang', 'convenient', 'stores']",Ease of Use
2021-03-03 04:12:50,"['convenient', 'lovely', 'versatile', 'ewallet', 'virtually', 'anything', 'needing', 'mb', 'phone', 'storage', 'online_transactions', 'fast', 'flawless', 'well', 'vouchers', 'every', 'function', 'sobrang', 'convenient', 'sobrang', 'tipid']",Convenience
2021-03-03 06:47:23,"['good', 'regarding', 'interface', 'wala', 'masyadong', 'reklamo', 'malfunction', 'partthe', 'called', 'qr_code', 'used', 'different', 'stores', 'kagaya', 'gas', 'stations', 'since', 'mahalaga', 'everyday', 'nagpapagas']",Ease of Use
2021-03-03 07:43:47,"['convinient', 'apps', 'qr', 'payment', 'method', 'extremely', 'convenient', 'need', 'bring', 'along', 'money', 'order', 'buy', 'favorite', 'fast', 'foods', 'get', 'phone', 'pocket', 'use', 'qr', 'scanner', 'easily', 'pay', 'convenient']",Convenience
2021-03-03 08:30:24,"['awesome', 'ewallet', 'known', 'utility', 'convenience', 'nothing', 'argue', 'application', 'everything', 'works', 'perfectly', 'fine', 'smooth', 'prepaid', 'loads', 'discounts', 'cashback', 'vouchers', 'well', 'something', 'enough']",Convenience
2021-03-03 11:18:43,"['good', 'easy', 'quick', 'services', 'discovered', 'experience', 'really', 'first_time', 'user', 'could', 'simply', 'recommend', 'friend', 'papatakbo', 'business', 'pang', 'heavy', 'duty']",Ease of Use
2021-03-03 15:23:01,"['good', 'need', 'buy', 'load', 'sarisari', 'stores', 'dati', 'already', 'provides', 'prepaid', 'loads', 'comfort', 'home', 'mabilis', 'proseso', 'discount']",Ease of Use
2021-03-04 12:32:17,"['tirishiaaaaa', 'use', 'business', 'purposes', 'really', 'gives', 'lots', 'profit', 'discount', 'prepaid', 'loading', 'station', 'happy', 'customers', 'happy', 'nakakatipid', 'thanks']",Ease of Use
2021-03-04 12:41:45,"['jon', 'sobrang', 'dali', 'send', 'pera', 'gamit', 'legit', 'napakabilis', 'transaction', 'bagay', 'bagay', 'nasa', 'emegerency', 'works', 'smoothly', 'nakakaranas', 'annoyance']",Ease of Use
2021-03-05 03:38:08,"['lovely', 'one', 'efficient', 'tool', 'comes', 'transfering', 'funds', 'matagal', 'maganda', 'sense', 'mong', 'gawin', 'recommend', 'team']",Ease of Use
2021-03-05 09:03:58,"['working', 'dual', 'jobs', 'nakatulong', 'daily', 'tasks', 'pumapasok', 'commissions', 'fara', 'wala', 'namang', 'technical', 'issues', 'nangyayari']",Ease of Use
2021-03-06 12:21:06,"['lamzugat', 'kemehan']",Ease of Use
2021-03-08 07:52:12,"['bills_payment', 'five', 'stars', 'enough', 'rate', 'digital', 'wallet', 'nagagamit', 'anong', 'araw', 'oras', 'mapa', 'grocery', 'man', 'mercury', 'lagi', 'nirerecommend', 'kakilala']",Customer Support Related
2021-03-09 03:00:10,"['awesome', 'one', 'best', 'finance', 'philippine']",Convenience
2021-03-09 07:40:46,"['superb', 'wallte', 'superb', 'ewallet', 'ever', 'tried', 'life', 'convenience', 'fee', 'low', 'cheap', 'prices', 'shops', 'affordable', 'always', 'use', 'buying', 'prepaid_load', 'endless', 'discounts', 'exclusive', 'promos']",Transaction Related
2021-03-10 01:28:16,"['review', 'say', 'bye', 'bye', 'times', 'need', 'pumila', 'makapagpadala', 'pera', 'instant', 'pagsesend', 'pera', 'online', 'doable', 'wherever', 'whenever', 'want']",Convenience
2021-03-10 03:43:59,"['useful', 'ages', 'usable', 'recognizable', 'layouts', 'basic', 'ui', 'madali', 'intindihin', 'sinisiguro', 'nakakatulong', 'users']",Ease of Use
2021-03-10 05:15:05,"['great', 'thanks', 'napakadali', 'magpadala', 'pera', 'online', 'efficient', 'convenient', 'gamitin', 'vouchers', 'binibigay', 'mapapagamit', 'nitong', 'features', 'vouchers']",Convenience
2021-03-11 08:48:14,"['joyful', 'mabilis', 'smooth', 'pagpapadala', 'pera', 'kapatid', 'gamit', 'nakukuha', 'agad', 'gamit', 'smart', 'padala', 'ever', 'nangailangan', 'anytime', 'nakakapag', 'send', 'sakanila']",Ease of Use
2021-03-11 09:14:17,"['superb', 'service', 'secured', 'pinapadala', 'gamit', 'bawas', 'mabilis', 'narereceive', 'kamag', 'anak', 'nakasanayan', 'gamitin', 'papadala', 'pera']",Ease of Use
2021-03-11 13:47:40,"['first_time', 'use', 'online', 'purchase', 'fast', 'smooth', 'process']",Convenience
2021-03-12 02:00:57,"['goods', 'good', 'gooods']",Ease of Use
2021-03-12 06:26:43,"['discount', 'purchase', 'first', 'never', 'believed', 'gives', 'discounts', 'purchases', 'tried', 'use', 'fell', 'love', 'easily', 'purchase', 'loads', 'without', 'going', 'storesvery', 'reccomendable']",Convenience
2021-03-12 08:06:15,"['wellrecommended', 'mahilig', 'kumain', 'fastfood', 'time', 'luto', 'buti', 'nalang', 'need', 'mamroblema', 'cash', 'nakakapag', 'bayad', 'gamit', 'qr_code', 'hassle', 'mabilisang', 'pagbabayad']",Ease of Use
2021-03-12 10:00:50,"['papasok', 'work', 'need', 'munang', 'magpa', 'gasolina', 'petron', 'luckily', 'meron', 'silang', 'qr', 'payment', 'madaling', 'araw', 'wala', 'pang', 'barya', 'madali', 'makakapag', 'bayad']",Ease of Use
2021-03-13 05:05:26,"['salamat', 'many', 'companies', 'pwede', 'mong', 'magamit', 'cash', 'branches', 'worries', 'clients', 'need', 'magpadala', 'funds', 'times', 'need']",Ease of Use
2021-03-13 05:31:35,"['helpful', 'see', 'thta', 'constantly', 'updating', 'safety', 'features', 'ensure', 'system', 'date', 'dangers', 'cyber', 'world', 'helpful', 'company', 'review', 'problems']",Ease of Use
2021-03-13 14:50:44,"['cash', 'cash', 'bpi', 'account', 'linked', 'bpi', 'account', 'number', 'grabpay', 'smoother', 'cashing', 'without', 'logging', 'include', 'bdo', 'metrobank', 'ubp', 'banks', 'lazada', 'pay', 'cash', 'methods']",Convenience
2021-03-14 05:50:44,"['convenience', 'use', 'hassle', 'thanks']",Ease of Use
2021-03-15 03:00:56,"['excellent', 'qr', 'payment', 'feature', 'super', 'hassle_free', 'users', 'need', 'rely', 'cashless', 'lifestyle', 'scattered', 'andaming', 'option', 'choose', 'buy', 'sobrang', 'dali', 'set', 'code', 'easy', 'breezy', 'business', 'purposes']",Convenience
2021-03-15 03:05:26,"['convenient', 'instead', 'relying', 'traditional', 'payment', 'method', 'find', 'quicker', 'better', 'use', 'apps', 'scan', 'pay', 'option', 'convenient', 'efficient', 'safer', 'use']",Ease of Use
2021-03-15 03:38:33,"['super', 'helpful', 'believe', 'supremacy', 'super', 'daling', 'gamitin', 'nagagamit', 'maayos', 'matiwasay', 'features', 'sobrang', 'dali', 'navigate', 'kinakailangan', 'mong', 'features']",Convenience
2021-03-16 04:22:37,"['satisfied', 'use', 'easy', 'transaction', 'families', 'taga', 'province', 'originally', 'use', 'getting', 'daily', 'needs', 'qr', 'payment', 'prepaid', 'loads', 'andaming', 'uses', 'convenient']",Ease of Use
2021-03-18 19:55:07,"['crizedsoriano', 'phone', 'services', 'really', 'needed', 'load', 'beneficial', 'thing', 'luckily', 'company', 'offers', 'best', 'deals', 'discounts', 'save', 'lot', 'resources', 'time']",Ease of Use
2021-03-19 04:20:28,"['ja', 'system', 'mechanism', 'really', 'lessens', 'processing', 'time', 'minimum', 'avoid', 'long', 'period', 'waiting', 'best', 'fastest', 'service', 'experienced']",Ease of Use
2021-03-19 04:25:24,"['love', 'useful', 'great', 'use']",Ease of Use
2021-03-20 00:45:23,"['useful', 'online_transactions', 'paying', 'monthly', 'bills', 'hassle', 'going', 'bayad', 'center', 'paymay', 'online_transactions', 'since', 'payment', 'method', 'hassle', 'counter', 'atm', 'time', 'rebates', 'cashback', 'promos', 'big', 'plus', 'good', 'user', 'experience', 'design']",Ease of Use
2021-03-20 04:05:29,"['impressive', 'complete', 'tasks', 'online', 'always', 'phones', 'us', 'need', 'decent', 'internet', 'connection', 'pwede', 'magpaload', 'magamit', 'apps', 'need', 'go']",Ease of Use
2021-03-20 10:15:23,"['dark', 'mode', 'add', 'dark', 'mode', 'feature', 'great']",Ease of Use
2021-03-21 22:09:23,"['perfect', 'pandemic', 'dealing', 'right', 'takot', 'kang', 'magbayad', 'bills', 'outside', 'home', 'inside', 'online', 'transaction', 'easy', 'use']",Ease of Use
2021-03-22 11:30:11,"['sss', 'utility', 'bills', 'choose', 'mobile', 'ewallet', 'week', 'payed', 'internet', 'connection', 'converge', 'totally', 'surprised', 'balikbayad', 'voucher', 'hahaha', 'looking', 'forward', 'vouchers']",Convenience
2021-03-23 03:12:43,"['ugh', 'wow']",Ease of Use
