date,title_review_tokenized,Topic
2020-05-07 13:58:31+00:00,"['fine', 'recent', 'experience', 'bad', 'worst', 'keep', 'error', 'transaction', 'error', 'reboot', 'phone', 'removed', 'reinsert', 'sim', 'card', 'uninstall', 'reinstall', 'payamaya', 'update', 'free', 'space', 'connect', 'stable', 'wifi_connection', 'always', 'transaction', 'error', 'become', 'useless']",Customer Service
2020-05-07 14:15:07+00:00,"['quite', 'happy', 'disabled', 'card', 'ask', 'upgrade', 'tried', 'upgrading', 'twice', 'declined', 'tried', 'asking', 'assistance', 'customer_service', 'getting', 'usefull', 'response']",Account Upgrade
2020-05-07 16:08:20+00:00,"['open', 'tho', 'stable', 'connection', 'uninstall', 'nung', 'idadownload', 'ayaw', 'madownload']",Transaction Related
2020-05-07 16:14:57+00:00,"['responding', 'comes', 'customer_service']",Customer Service
2020-05-07 16:26:55+00:00,"['scam', 'bought_gaming', 'pin', 'receive', 'deducted', 'account', 'contacted', 'support', 'responding', 'load_central', 'support', 'coordinating']",Customer Service
2020-05-07 17:10:25+00:00,"['disappointed', 'application', 'upgrade', 'account', 'waiting', 'almost', 'days', 'update']",Customer Service
2020-05-07 17:52:41+00:00,"['nakakaloko', 'kase', 'wala', 'primary_ids', 'hinihingi', 'eeh', 'man', 'maisip', 'tin_id', 'company', 'id', 'man', 'upgrade', 'ninyo', 'install', 'ninyo', 'wala', 'parepareho', 'hinihingi', 'primary_id', 'tin_id', 'meron', 'kaka', 'bwiset']",Transaction Related
2020-05-07 18:24:57+00:00,"['upgrading', 'error']",Customer Service
2020-05-07 18:31:25+00:00,"['almost', 'days', 'account', 'verified', 'uninstall', 'use', 'instead']",Account Related
2020-05-07 19:00:41+00:00,"['tanga', 'apps', 'smart', 'sim', 'wala', 'ring', 'data', 'access', 'wallet', 'loadan', 'sakit', 'ulo', 'naubusan', 'data', 'kupal']",Transaction Related
2020-05-07 19:46:25+00:00,"['open', 'account']",Account Related
2020-05-07 21:28:24+00:00,"['phone', 'right', 'got_scammed', 'load_central']",Account Related
2020-05-07 22:52:16+00:00,"['hrs', 'passed', 'account', 'verified', 'customer_support', 'reply', 'emails']",Account Related
2020-05-08 02:33:10+00:00,"['upgrading', 'account', 'husle', 'connect', 'costumer_service', 'upgrade', 'account']",Account Upgrade
2020-05-08 02:56:37+00:00,"['hard', 'upgrade', 'account', 'tried', 'emailing', 'support', 'respond', 'note', 'saying', 'wait', 'hours', 'review', 'infos', 'hours', 'nothing_happened', 'going', 'forever', 'payamaya']",Account Related
2020-05-08 04:25:13+00:00,"['duplicate', 'account', 'reason', 'virtual_card', 'blocked', 'know', 'fix', 'disable', 'virtual_card', 'without', 'warnings']",Account Related
2020-05-08 05:23:33+00:00,"['hi', 'reaching', 'support', 'get', 'answer', 'problem', 'anyone']",Customer Service
2020-05-08 06:55:19+00:00,"['missing', 'funds', 'transfer', 'chat', 'email', 'support', 'responsive']",Customer Service
2020-05-08 07:25:14+00:00,"['coworkers', 'already', 'received', 'cash', 'assistance', 'sss', 'use', 'money', 'daily', 'needs', 'ecq', 'need', 'upgrade', 'first', 'anything', 'money', 'provide', 'required', 'ids', 'us', 'upgrade', 'ecq', 'hope', 'consider', 'secondary_ids', 'moment', 'us', 'use', 'money']",Transaction Related
2020-05-08 07:58:25+00:00,"['changing', 'stars', 'fix', 'accounts', 'problem', 'pending', 'months', 'last', 'case', 'sent', 'fix', 'concerns', 'unusable', 'lately', 'giving']",Account Related
2020-05-08 09:19:56+00:00,"['used', 'use', 'alot', 'transaction', 'get', 'strict', 'alot', 'things', 'account', 'blocked', 'yep', 'get', 'new', 'policy', 'hassle_free', 'transaction', 'payment', 'sorry', 'review', 'much', 'use', 'thankful']",Account Related
2020-05-08 09:38:37+00:00,"['scammer', 'link', 'binigay', 'daming', 'meron', 'nung']",Transaction Related
2020-05-08 10:06:12+00:00,"['canˊt', 'reset', 'recover', 'account']",Account Related
2020-05-08 10:41:03+00:00,"['create', 'account', 'always', 'promt', 'get', 'response', 'server', 'try', 'later', 'fix']",Account Related
2020-05-08 11:03:18+00:00,"['internet_connection', 'error', 'tried', 'upgrade', 'account', 'internet_connection', 'problem', 'tried', 'multiple_times', 'tried', 'mobile', 'data', 'frustrating', 'money', 'back', 'stuck', 'option', 'send', 'back', 'bank', 'account', 'unless', 'upgraded', 'account', 'let', 'recommend']",Account Related
2020-05-08 11:06:47+00:00,"['always', 'asking', 'one', 'time', 'pincode', 'always_say', 'wrong', 'password', 'change', 'password', 'say', 'new', 'password', 'old', 'password']",Account Related
2020-05-08 11:48:37+00:00,"['dodoble', 'nailoload', 'mailoload', 'oapasok', 'sabay', 'un']",Transaction Related
2020-05-08 11:50:28+00:00,"['inaayos', 'problema', 'customer', 'dami', 'memessage', 'man', 'inaayos', 'maayos', 'soon', 'possible']",Transaction Related
2020-05-08 11:57:12+00:00,"['lagi', 'error', 'nasend', 'pala', 'nakaapat', 'send', 'giga', 'surf', 'nasend', 'lakas', 'nageerror', 'nasend', 'pala', 'scam', 'message', 'saakin', 'niload', 'nareceive', 'tatlong', 'load', 'pati', 'saakin', 'bawas', 'balance', 'hahahah', 'scam', 'poor']",Transaction Related
2020-05-08 12:07:36+00:00,"['upgradealways', 'failing']",Customer Service
2020-05-08 12:13:31+00:00,"['see', 'secondary_id', 'updgrade', 'fix', 'indicated', 'list', 'site', 'upon', 'checking', 'filling', 'option', 'primary_ids', 'one', 'see']",Account Upgrade
2020-05-08 12:48:19+00:00,"['rating', 'given', 'pure', 'percent', 'trust', 'anymore', 'better', 'use', 'coins', 'instead', 'care', 'customers', 'regret', 'use']",Customer Service
2020-05-08 12:55:21+00:00,"['nirefer', 'tagal', 'failed', 'lagi']",Transaction Related
2020-05-08 14:44:34+00:00,"['error', 'loading', 'says', 'error', 'first', 'try', 'nd', 'time', 'isnokay', 'receive', 'notification', 'loading', 'numbers', 'twice', 'buying', 'gaming_pins', 'send', 'pin', 'last', 'transaction']",Customer Service
2020-05-08 15:10:50+00:00,"['nakakapang', 'hinayang', 'pera', 'wag', 'install', 'haba', 'process', 'last', 'mu', 'update', 'account', 'napa', 'kahirap', 'nasasayang', 'pera', 'hassel']",Transaction Related
2020-05-08 16:13:28+00:00,"['tagal', 'update']",Transaction Related
2020-05-08 16:15:54+00:00,"['receive', 'money', 'transferred', 'already', 'debited', 'account']",Feature Related
2020-05-08 17:38:11+00:00,"['unable', 'register', 'keeps_saying', 'try', 'little', 'bit', 'tells', 'systems', 'good', 'enough', 'fast', 'enough', 'poor', 'design', 'poor', 'planning', 'poor', 'engineering', 'useless']",Customer Service
2020-05-08 18:35:49+00:00,"['tried', 'sendng', 'smart_padala', 'padala_agent', 'receive', 'text', 'thus', 'released', 'money', 'recipient', 'despite', 'provide', 'reference_number', 'tinawanan', 'recipient', 'called', 'customer', 'hotline', 'waited', 'hour', 'answered', 'told', 'recipient', 'call', 'kausapin', 'padala_agent', 'however', 'agent', 'refused', 'call', 'hotline', 'grabe', 'pala', 'madali', 'gamitin', 'padala', 'smart_padala', 'think', 'iisa']",Transaction Related
2020-05-08 19:10:31+00:00,"['add', 'additional', 'valid_ids', 'easy', 'upgrade']",Account Upgrade
2020-05-08 19:30:11+00:00,"['bwesit', 'nung', 'sesend', 'biglang', 'sunod_sunod', 'sinend', 'load', 'ayusin', 'nio']",Transaction Related
2020-05-08 19:30:15+00:00,"['sabalay', 'laging', 'dodoble', 'load', 'imbest', 'kumita', 'naluluge', 'kpa', 'iwasan', 'ninyo', 'mgtrasfer', 'pgnglalabas', 'eror']",Transaction Related
2020-05-08 19:36:44+00:00,"['hard', 'use']",Account Upgrade
2020-05-08 19:45:06+00:00,"['ipen', 'account', 'since', 'text_message', 'activity', 'blocks', 'right', 'open', 'acct', 'trying', 'contact', 'email', 'tou', 'answer', 'email']",Account Related
2020-05-08 19:57:48+00:00,"['annoying', 'keep_saying', 'low', 'internet', 'pumasok', 'load', 'tatlong', 'beses', 'paplease', 'something', 'moneyv']",Customer Service
2020-05-08 20:01:44+00:00,"['make', 'account', 'since', 'first_time', 'use', 'disappointed', 'use', 'simpliest', 'making', 'new', 'account', 'impossible', 'internet_connection', 'used', 'phone', 'right', 'make', 'account', 'fix']",Account Related
2020-05-08 20:07:35+00:00,"['truly', 'disappointed', 'first_time', 'st', 'transactions', 'load', 'fine', 'last', 'transaction', 'charge', 'multiple_times', 'error', 'message', 'showing', 'complete', 'transaction', 'hope', 'money', 'refund']",Transaction Related
2020-05-08 20:21:04+00:00,"['fix', 'ur', 'always', 'error', 'end', 'change', 'password', 'always']",Account Related
2020-05-08 20:27:26+00:00,"['nagloloko', 'tong', 'load', 'number', 'fefailed', 'mins', 'nakalipas', 'sunod_sunod', 'pumasok', 'load', 'number', 'narerefund', 'bwesit']",Transaction Related
2020-05-08 20:28:45+00:00,"['hi', 'glitches', 'updated', 'mobile', 'data', 'signal', 'status', 'tried', 'buying_load', 'credits', 'said', 'error', 'try', 'later', 'tried', 'minutes_later', 'thing', 'happened', 'closed', 'transaction', 'notification', 'minutes_later', 'received', 'text', 'saying', 'succesfully', 'cancelled', 'balance', 'less', 'pesos', 'bcos', 'entered', 'two', 'cancelled', 'transaction', 'twice', 'saddens']",Transaction Related
2020-05-08 20:29:04+00:00,['log'],Account Related
2020-05-08 20:31:27+00:00,"['parehas', 'kayong', 'bulok', 'gago']",Transaction Related
2020-05-08 20:33:31+00:00,"['always', 'showing', 'error', 'message', 'confirmation', 'transaction', 'successful', 'repeated', 'amount', 'deducted', 'account', 'twice', 'five', 'times', 'useful', 'stressful']",Feature Related
2020-05-08 20:37:16+00:00,"['fix', 'bugs', 'shows', 'error', 'load', 'automatically', 'load', 'pesos', 'account', 'load', 'per', 'transaction', 'failed', 'fix']",Account Upgrade
2020-05-08 20:44:59+00:00,"['bulok', 'naglalagay', 'error', 'load', 'tapus', 'mamaya', 'magcoconfirm', 'load', 'beses', 'naloload', 'putakte', 'napakabulok', 'bulok']",Transaction Related
2020-05-08 20:48:12+00:00,"['inwould', 'give', 'stars', 'lately', 'disappointing', 'lot', 'bug', 'system', 'need', 'fix', 'tried', 'purchasing', 'load', 'say', 'purchase_error', 'minutes', 'send', 'text_message', 'saying', 'purchased', 'load', 'tried_contacting', 'customer_service', 'got', 'reply', 'already', 'reported', 'issue', 'fixed', 'change', 'rate', 'fix', 'bug']",Customer Service
2020-05-08 20:58:32+00:00,"['trying', 'buy_load', 'got', 'error', 'saying', 'slow_connection', 'later', 'load', 'successfully', 'added', 'already', 'twice', 'never', 'get', 'refund', 'need', 'strong_internet', 'connection', 'buy_load', 'cash', 'problem', 'almost', 'scam']",Customer Service
2020-05-08 20:59:49+00:00,"['bug', 'load', 'lost', 'pesos', 'already', 'problem', 'earlier', 'versions']",Customer Service
2020-05-08 21:05:55+00:00,"['tou', 'fix', 'glitch', 'load', 'always_say', 'check', 'number', 'tried', 'load', 'several_times', 'thought', 'load', 'deduct', 'surprise', 'account', 'deducted', 'original', 'load', 'due', 'glitch', 'fix']",Customer Service
2020-05-08 22:17:28+00:00,"['hayup', 'bwisit', 'load', 'dalawang', 'giga', 'binawas', 'account', 'success', 'nung', 'buyload', 'nagulat', 'nalang', 'minutes', 'pinasok', 'load', 'buti', 'nakakapag', 'load', 'friend', 'talagang', 'dalawang', 'binawas', 'bwisit', 'wag', 'download', 'nagbabawas', 'bigla', 'laman', 'account', 'hiya']",Transaction Related
2020-05-08 22:39:14+00:00,"['disappointed', 'nung', 'nagload', 'purchase_error', 'try', 'try', 'pumasok', 'load', 'mins', 'ilang', 'try', 'ilang_beses', 'dumating', 'load', 'ganun']",Transaction Related
2020-05-08 22:57:15+00:00,"['forgot_password', 'reset', 'put', 'wrong', 'email_address']",Account Related
2020-05-08 23:10:14+00:00,"['put', 'funds', 'account', 'sudden', 'open', 'anymore', 'something', 'anout']",Account Related
2020-05-08 23:26:02+00:00,"['bad', 'stole', 'money', 'people']",Customer Service
2020-05-08 23:31:27+00:00,"['really', 'convenient', 'happy', 'everything', 'control', 'handpay', 'bills', 'buy', 'food', 'big', 'problem', 'costumer_service', 'suspicious', 'money', 'transactions', 'without', 'approval', 'automatic', 'mins', 'money', 'gone', 'agent', 'talk', 'always', 'auto', 'messages', 'responding', 'calls', 'answered', 'emails', 'answered', 'huge', 'dissappointment', 'part', 'biggest', 'fear', 'losing', 'money', 'instant']",Account Related
2020-05-09 01:48:51+00:00,"['sobrang', 'selan', 'upgrade', 'covid', 'kawawa', 'kaming', 'valid_id', 'hinihingi', 'nakaka', 'dismaya', 'makuwa', 'pera', 'dto', 'uninstall', 'kodin']",Transaction Related
2020-05-09 05:23:00+00:00,"['loading', 'customers', 'days', 'problems', 'itit', 'times', 'continue', 'transactions', 'errors', 'transaction', 'continuebut', 'yesterday', 'hell', 'mei', 'loaded', 'gosurf', 'regular', 'transactions', 'hangand', 'said', 'errori', 'tried', 'failedand', 'time', 'notification', 'successful', 'transaction', 'came', 'paymayaand', 'loaded', 'successfullynot', 'nust', 'oncebut', 'trice', 'four_times']",Transaction Related
2020-05-09 06:19:21+00:00,"['bad_experience', 'disappointing', 'link', 'bank', 'accounts', 'upgrade', 'account', 'upgrade', 'account', 'ids', 'asking', 'think', 'high', 'positioned', 'people', 'rich', 'people', 'successful', 'people', 'normal', 'person', 'low', 'income', 'earner', 'bank', 'account', 'wants', 'use', 'pay_bills']",Account Related
2020-05-09 06:24:12+00:00,"['hard', 'upgrade']",Account Upgrade
2020-05-09 07:46:57+00:00,"['bagal', 'upgrade', 'hrs', 'hndi', 'makuha', 'makuha', 'nman']",Transaction Related
2020-05-09 09:26:30+00:00,['update'],Account Related
2020-05-09 11:03:01+00:00,"['useless', 'primary_id', 'pinahihirapan', 'tao']",Account Upgrade
2020-05-09 11:04:24+00:00,"['register', 'keeps_saying', 'registration_error']",Customer Service
2020-05-09 11:08:36+00:00,"['days', 'upgraded', 'account', 'father', 'grabe', 'sistema', 'scammer', 'yata', 'tong', 'ngayun', 'alamnyo', 'nangangailangan', 'tao', 'sss', 'payout', 'upgrade', 'kaylan', 'balak', 'iaaproved', 'upgrade', 'papa', 'matanda', 'siguro', 'tingen', 'ok', 'wag', 'iaaproved', 'upgrade', 'matanda', 'father', 'grabe', 'makunsensya']",Transaction Related
2020-05-09 11:28:45+00:00,"['poor_customer', 'service']",Customer Service
2020-05-09 11:30:10+00:00,"['system', 'slow']",Customer Service
2020-05-09 12:05:24+00:00,"['jeopardized', 'money', 'account', 'bought', 'item', 'says', 'transactions', 'failed', 'inclined', 'repeatedly', 'try', 'balance', 'deducted', 'either', 'turns', 'confirmation', 'delayed', 'bought', 'item', 'times', 'number', 'failed', 'tries', 'cost', 'much', 'respond', 'concerns', 'expressed', 'messenger', 'email', 'already', 'incompetent', 'irresponsible']",Customer Service
2020-05-09 12:06:25+00:00,"['trash', 'poor_customer', 'service']",Customer Service
2020-05-09 12:18:18+00:00,"['days', 'since', 'upgraded', 'account', 'response', 'tried', 'send', 'email', 'customer_support', 'response', 'suck', 'cares']",Account Related
2020-05-09 12:18:49+00:00,"['virtual_card', 'upgrade', 'feature', 'useless']",Account Upgrade
2020-05-09 12:19:29+00:00,"['hirap', 'upgrade', 'wala_pang', 'masyadong', 'ids', 'sumasagot', 'emails', 'tawag', 'chat', 'fb', 'accnyo', 'nakikiusap', 'tao', 'makuha', 'pera', 'galing', 'sss', 'wala_man', 'kayong', 'aksyon', 'ayaw', 'tulungan', 'tao', 'nangangailangan', 'pera']",Transaction Related
2020-05-09 12:58:18+00:00,"['awit', 'tagal', 'nyuag', 'prosess', 'upgrade', 'account']",Account Upgrade
2020-05-09 13:04:15+00:00,"['installed', 'list', 'secondary_ids', 'upgrade', 'account']",Account Upgrade
2020-05-09 14:29:49+00:00,"['inang', 'ayaw', 'upgrade', 'acc', 'puta', 'meron', 'nakak', 'upgrade', 'acc', 'min', 'tas', 'puta', 'ilang_araw', 'wala_parin']",Transaction Related
2020-05-09 16:55:11+00:00,"['sending', 'one', 'time', 'pin', 'frustrating', 'receive', 'reverify', 'every', 'options', 'makes', 'hard', 'tried', 'resending', 'couple', 'times', 'work']",Customer Service
2020-05-09 17:21:47+00:00,"['well', 'idk', 'trying', 'upgrade', 'account', 'philhealth_id', 'company', 'id', 'tried', 'update', 'checked', 'disappointed', 'see', 'primary_ids', 'available', 'kind', 'hard', 'use', 'cash', 'really', 'needed', 'really', 'convenient', 'tge', 'process', 'slow', 'hope', 'lots', 'id', 'options', 'us', 'upgrade', 'easily', 'esp', 'times', 'crisis', 'haaaays']",Account Related
2020-05-09 17:47:44+00:00,"['make', 'payment', 'method', 'unlike', 'easy', 'use']",Account Upgrade
2020-05-09 19:06:51+00:00,['suck'],Customer Service
2020-05-09 19:49:51+00:00,"['helpless', 'apps', 'history', 'useless', 'apps', 'going', 'unstall']",Customer Service
2020-05-09 19:57:32+00:00,"['sobrang_tagal', 'pwede', 'gumamit', 'secondary_id', 'pra', 'mbilis', 'mraming', 'option', 'choose', 'available', 'id', 'pra', 'mkpgupgradei', 'recommend']",Account Upgrade
2020-05-09 20:48:22+00:00,"['dissapointed', 'poor_customer', 'service', 'support']",Customer Service
2020-05-09 20:54:00+00:00,"['limited', 'valid_id', 'makapag', 'upgrade', 'account', 'pwede', 'voters_id', 'philhealth', 'tin', 'brgy', 'certificates', 'specially', 'days', 'napakahirap', 'valid_ids', 'nasa', 'list']",Account Upgrade
2020-05-09 21:11:52+00:00,"['encountered', 'error', 'message', 'reloading', 'phone', 'checked', 'balance', 'deductions', 'history', 'payment', 'tried', 'multiple_times', 'issues', 'awhile', 'minutes_later', 'phone', 'keeps', 'reloading', 'account', 'drained', 'tried', 'contact', 'customer', 'care', 'services', 'phone', 'message', 'email', 'got', 'luck', 'understand', 'delays', 'note', 'tried', 'several', 'internet', 'connections', 'smart', 'tnt', 'pldt', 'globe']",Customer Service
2020-05-09 21:39:09+00:00,['register'],Customer Service
2020-05-09 22:17:08+00:00,['good'],Customer Service
2020-05-09 22:21:38+00:00,"['makapagsend', 'money', 'nakalagay', 'send', 'money', 'account', 'numberautomatic', 'account', 'number', 'cellphone', 'number', 'diba', 'babakit', 'nun', 'nilagay', 'account', 'number', 'hinihingibakit', 'ganito', 'hirap', 'gamitin', 'nagload']",Transaction Related
2020-05-09 23:25:37+00:00,"['tagal', 'ayuda', 'sbws']",Transaction Related
2020-05-10 01:31:59+00:00,"['slow', 'giving', 'confirmation', 'upgrade', 'account']",Account Upgrade
2020-05-10 03:55:00+00:00,"['create', 'account', 'third', 'day', 'trying', 'register', 'popup', 'message', 'always', 'shows', 'saying', 'get', 'response', 'server', 'try', 'bit', 'try', 'couple', 'minutes', 'working']",Customer Service
2020-05-10 08:40:18+00:00,"['thought', 'pay_bills', 'fallow', 'instructions', 'account', 'invalid']",Account Upgrade
2020-05-10 09:04:33+00:00,"['parin', 'upgrade', 'rate', 'ok', 'verify']",Transaction Related
2020-05-10 09:09:00+00:00,"['nadoble', 'account', 'kc', 'nawala', 'unang', 'sim', 'account', 'ibang', 'simsyempre', 'ilalagay', 'identity', 'error', 'tuloy', 'duplicate', 'email', 'inyo', 'ngaun', 'wala_parin', 'kayong', 'aksyon', 'magagamit', 'yang', 'apps', 'wala_manlang', 'kaung', 'response', 'nakakabwiset']",Transaction Related
2020-05-10 09:16:14+00:00,['voters_id'],Account Upgrade
2020-05-10 09:37:39+00:00,"['slow', 'process', 'upgrade']",Account Upgrade
2020-05-10 09:39:54+00:00,"['potang', 'daming', 'maintenance', 'makaload', 'kaagad', 'araw', 'maintenance', 'bobong', 'tanga', 'ubsin', 'baance', 'potaaaang', 'inaaa', 'nyu']",Transaction Related
2020-05-10 09:42:13+00:00,"['transaction', 'pay_bills', 'plaging', 'invalid', 'tama', 'nman', 'mrn', 'nilagay', 'amount', 'sapat', 'along', 'balance', 'happened']",Transaction Related
2020-05-10 10:17:31+00:00,"['stressful', 'supposed', 'receive', 'money', 'able', 'receive', 'actually', 'alot', 'us', 'work', 'mates', 'stressed', 'hope', 'able', 'fix']",Account Upgrade
2020-05-10 11:18:40+00:00,"['upgrade', 'kahapon', 'wala_man', 'update', 'upgrade', 'mabilis', 'masend', 'smart_padala', 'namang', 'cash', 'wala', 'kaming', 'bigas', 'ganito', 'tagal', 'response', 'automatic', 'wag', 'patagalin', 'update', 'man', 'tanong', 'support_team', 'wala_man', 'reply', 'id', 'pinadala', 'upgrade', 'tagal', 'upgrade', 'nakaka', 'dissapoint', 'sobra']",Transaction Related
2020-05-10 12:02:16+00:00,"['encounter', 'problem', 'account', 'balance', 'deducted', 'expect', 'money', 'gone', 'forever', 'encountered', 'problem', 'purchasing', 'steam', 'gaming_pin', 'received', 'transaction', 'confirmation', 'text', 'account', 'charged', 'never', 'received', 'code', 'redeem', 'steam_wallet', 'purchase', 'reached', 'customer_service', 'avail', 'response', 'close', 'nonexistent']",Customer Service
2020-05-10 12:18:02+00:00,"['frustrating', 'ngaun', 'binbalik', 'ninakaw', 'balanace', 'within', 'days', 'ngaun', 'ilang_araw', 'wala', 'bweesssitt']",Transaction Related
2020-05-10 13:43:33+00:00,"['include', 'secondary_ids', 'upgrading', 'voters_id', 'primary_id', 'upgrade', 'account', 'voters_id', 'secondary_ids']",Account Upgrade
2020-05-10 14:12:17+00:00,"['attempted', 'upgrade', 'twice', 'already', 'declined', 'keep_saying', 'incomplete', 'information', 'fact', 'checked', 'info', 'multiple_times', 'make_sure', 'complete', 'waiting', 'hours', 'received', 'declining', 'response', 'tried', 'ask', 'center', 'thing', 'replied', 'automated', 'response']",Customer Service
2020-05-10 14:19:32+00:00,"['nka', 'ilang', 'update', 'mabwiset', 'kna', 'ayaw', 'log', 'account', 'error', 'email', 'number', 'ayaw', 'send', 'panibago', 'pass', 'ayaw', 'withraw', 'pera', 'badtrip']",Transaction Related
2020-05-10 14:38:01+00:00,"['bad', 'customer_service', 'payamayacares', 'rename', 'paymayascam', 'bank_transfer', 'load', 'thinking', 'good', 'channel', 'pay_bills', 'apparently', 'lost', 'transaction', 'message', 'messenger', 'email', 'right_away', 'days', 'reply', 'update', 'careful']",Customer Service
2020-05-10 14:39:54+00:00,"['useless', 'keeps_saying', 'internet_connection', 'problem', 'upgrading', 'account', 'cash', 'huge', 'amount', 'money', 'refund', 'money', 'anymore', 'send', 'bank', 'account', 'upgraded', 'worst', 'ever']",Account Upgrade
2020-05-10 16:19:07+00:00,"['panget', 'nd', 'pwede', 'gamitan', 'ibanf', 'secondary_id', 'primary', 'kainis']",Transaction Related
2020-05-10 16:35:10+00:00,"['upgrade', 'error', 'always']",Customer Service
2020-05-10 16:41:21+00:00,"['want', 'upgrade', 'new', 'number', 'since', 'lost', 'old', 'number', 'tried', 'emailing', 'support', 'diclined']",Account Related
2020-05-10 17:11:19+00:00,"['log', 'know']",Account Related
2020-05-10 18:24:32+00:00,"['finish', 'upgrade', 'account', 'everytime', 'click', 'record', 'selfie', 'stopped']",Account Upgrade
2020-05-10 21:17:17+00:00,"['long', 'cash', 'money', 'succesful', 'bank', 'account', 'already', 'deducted', 'show', 'account', 'money', 'goes']",Feature Related
2020-05-10 22:06:20+00:00,['effective'],Customer Service
2020-05-11 00:43:05+00:00,"['deserved', 'actually', 'upgrading', 'account', 'system', 'joke', 'unlike', 'coinsph', 'go', 'try', 'forget', 'rating', 'realizing', 'ok', 'worst', 'ever']",Account Upgrade
2020-05-11 06:48:39+00:00,"['wants', 'get', 'id']",Account Upgrade
2020-05-11 09:04:42+00:00,"['php', 'credit', 'added', 'weeks', 'ago', 'suddenly', 'disappeared', 'without', 'anything', 'gone', 'somebody', 'get', 'touch', 'thanks']",Feature Related
2020-05-11 09:49:03+00:00,"['took', 'week', 'validate', 'mg', 'docus', 'smh']",Customer Service
2020-05-11 11:09:44+00:00,"['cs', 'sucks', 'return', 'money']",Feature Related
2020-05-11 11:22:34+00:00,"['pera', 'papahirapan', 'bwisetpano', 'makukuha', 'laman', 'nun', 'kelan']",Transaction Related
2020-05-11 11:39:30+00:00,"['option', 'ids']",Account Upgrade
2020-05-11 11:56:31+00:00,"['hirap', 'load', 'lagi_nalang', 'error', 'ganon']",Transaction Related
2020-05-11 13:00:49+00:00,['lwa'],Customer Service
2020-05-11 14:05:37+00:00,"['disappointed', 'buy_load', 'worth', 'pesos', 'unsuccessful', 'repeat', 'times', 'unsuccessful', 'checked', 'balance', 'deducted', 'pesos']",Feature Related
2020-05-11 15:37:14+00:00,"['log', 'reset_password', 'email', 'sent', 'fix', 'system', 'apps', 'get', 'points']",Account Related
2020-05-11 15:38:24+00:00,"['worst', 'ever', 'totally', 'useless', 'encounter', 'single', 'problem']",Customer Service
2020-05-11 16:16:46+00:00,"['ayuda', 'bato', 'sobrang', 'higpit', 'primary_id', 'hinihingi', 'nio', 'nio', 'icoconsider', 'imbes', 'magastos', 'pera', 'ngayong', 'crisis', 'sobrang', 'kaartehan', 'make', 'move', 'nabigyan', 'ayuda', 'sss', 'primary_id', 'ipresent', 'inyo', 'give', 'consideration']",Transaction Related
2020-05-11 16:22:55+00:00,"['poor_customer', 'service']",Customer Service
2020-05-11 16:31:18+00:00,"['wow', 'sobrang', 'ganda', 'nato']",Transaction Related
2020-05-11 16:35:56+00:00,"['worst', 'experience', 'sent', 'money', 'bank', 'account', 'received', 'anything', 'money', 'debited', 'bank', 'account', 'days', 'got', 'nothing', 'worst']",Account Upgrade
2020-05-11 16:51:08+00:00,"['madamsir', 'problema', 'pagpadala', 'coinsph', 'narerecieve', 'pera', 'linggo', 'pinadala', 'pera', 'recibo', 'andito', 'tama', 'address', 'pagpadala', 'dati', 'ganun']",Transaction Related
2020-05-11 17:29:32+00:00,"['hirap', 'upgradeang', 'tagaaaaal']",Transaction Related
2020-05-11 17:32:26+00:00,"['worst', 'poor', 'people', 'valid_ids', 'want', 'primary', 'company', 'id', 'credited', 'money', 'withdraw', 'withdraw', 'use', 'money']",Feature Related
2020-05-11 17:38:21+00:00,"['fix', 'ur', 'stupid']",Account Related
2020-05-11 17:43:25+00:00,['forgot_password'],Account Related
2020-05-11 18:30:20+00:00,"['stole', 'money', 'gave', 'nothing', 'empty', 'promises', 'see', 'fb_page', 'see', 'countless', 'clients', 'issues']",Customer Service
2020-05-11 18:44:22+00:00,"['hard', 'upgrade', 'account', 'one', 'intertaining', 'emails', 'suggested', 'friends']",Account Upgrade
2020-05-11 19:05:29+00:00,"['tried', 'update', 'several_times', 'gumagana', 'limited', 'nalang', 'gamit', 'makaload', 'makasend', 'bank_transfer', 'sad', 'nagproblema', 'ganito']",Transaction Related
2020-05-11 19:34:44+00:00,"['hndi', 'aqo', 'mkpg', 'send', 'money', 'lumalabas', 'update', 'latest_version']",Transaction Related
2020-05-11 20:13:50+00:00,"['upgrade', 'account']",Account Upgrade
2020-05-11 20:19:47+00:00,"['respond', 'emails', 'regarding', 'changing', 'registered', 'mobile_number', 'disappointing']",Account Related
2020-05-11 21:19:13+00:00,"['allowing', 'upgrade', 'account']",Account Upgrade
2020-05-11 21:56:43+00:00,"['good', 'looking', 'go', 'one', 'useful', 'keen', 'upgrades', 'really', 'get', 'ending', 'father', 'able', 'get', 'sbws', 'sss', 'ecq']",Customer Service
2020-05-11 22:22:20+00:00,"['encountered', 'many', 'problems', 'ones', 'sending', 'money', 'bank', 'disappointing', 'stressful', 'problem', 'emailed', 'chatted', 'advice', 'received', 'wait', 'days']",Customer Service
2020-05-11 22:41:56+00:00,"['upgrade', 'account', 'philhealth_id', 'options', 'requirements', 'upgrading', 'account', 'hope', 'something']",Account Upgrade
2020-05-11 23:46:07+00:00,['dissappointed'],Customer Service
2020-05-12 00:42:54+00:00,"['put', 'send', 'epin', 'already', 'bought', 'days', 'txt', 'load_central', 'hope', 'soon', 'possible', 'thanks']",Account Related
