date,review,rating,userName,isEdited,title,app_name,app_id,developerResponse
2020-04-19 23:34:59,"your load was a scam , first I loaded my self 100 , then it was deducted 200 in my acvoint the it tells me that was being canceled so only 100 was get back into my account because i dont have a choice so i loaded myself a 100 again but still i dont have a load to be received!? what the heck?? bring back my money. there's many lot of times that happen this to me.",2,asdfgeyicnodmx,False,LOAD SCAM,gcash,520020791,
2019-07-01 12:25:29,"I downloaded this app because the features were very convenient for me especially when paying my bills. I liked it so much. But then, what happened to the other billers?!?! Fewer billing partners were included and what’s worst for me is the the biller that I always paid to is gone. I am so disappointed.

In addition, Saving money feature always lag. :(",2,Grrrggghhh,False,Decreased performance!!!,gcash,520020791,
2019-08-19 07:34:18,"Very useful in my everyday transaction.. Paying bills, buying loads and etc.. I really love this application. I have also instant business because of Gcash I’m selling loads to my co-workers, and there’s no hassle for me.. Its very nice and convenient..",5,PhenPhen28,False,Satisfaction guaranteed,gcash,520020791,
2019-07-30 12:24:52,True to their promise of convenience in financial transactions. No need to queue in the bank to do bank transfers and bills payment. Surprisingly even the local water company in Imus is also in the broad list of their billers! Truly... #GCashMoNaYan!,5,KramRevilo,False,Total Convenience!,gcash,520020791,
2018-11-10 05:12:09,"There is no option to save account numbers when making bills payment. Details like account name and account number needs to be typed-in every single time. Imagine doing this for all your bills? (water, electric, phone, credit card, internet) etc.

EDIT. I can now save bill details after the update. 

Edit Again: INVALID TRANSACTION error prompts after entering bill details and tapping save.

Feature request: an option to schedule bill payment.

an option to locate nearest establishment that allows cash in/cash out using phone’s geolocation.",3,Noob Developer,False,Works fine but needs a revamp,gcash,520020791,
2018-12-03 14:22:50,"There’s so much redundancies, it’s hard to navigate, there’s a part where I was just going around so I can verify and  it doesn’t even verify. All I want is an easy way to pay for things online and this app just complicates it. If you download it, you’re basically opening a bank account. You’re better off with a debit/credit card from a real bank rather than this app.",1,mike_anthony_go,False,Better just open a bank account,gcash,520020791,
2020-01-24 20:19:11,I hope you have fixed your GCredit. I was trying to use it to pay for my purchase at the mall and it didn't go through. This issue has been going through for 2 months now. You have updated your app twice last month already and yet the issue persists.,3,lilcudo,False,GCredit,gcash,520020791,
2018-03-27 08:02:40,"Been trying to use the Paypal to GCash feature but it’s not working! It should have been a good feature but it is a very bad experience for first time user! I can’t even pay my BPI credit card througj GCash, it keeps telling me that the card number I entered was incorrect. Been checking it multiple times, I entered it correctly! Please fix these features! GCash is a great invention and I am seeing a potential to lead the cashless revolution in the PH.",1,Kjtorsh,False,Paypal to GCash is not working!,gcash,520020791,
2020-09-29 11:23:28,"Somehow to avoid lines. It is very convenient. Unfortunately we have to pay a certain amount for their service fee.

Yet, this is what they called BUSINESS. 
 Just go along 😇",5,ChaoVel,False,Just go along 😅,gcash,520020791,
2020-08-19 05:59:11,"At first everything's doing fine. Not until i have to update gcash so many times and you have to update it to be able to open your gcash :(( unlike paymaya, paymaya is also great app for finance highly recommended. Gcash is also not that secure, just a suggestion what if try to notify us if you have to deduct a money from our account. What if our account is being hacked and gcash already deduct us a money?",1,sairielle,False,Not so satisfied,gcash,520020791,
2020-06-11 06:56:07,There was one time I purchased a load from the app and it didn’t work. So I contacted the customer service immediately and they responded after waiting for minutes and thankfully I got refunded.,4,jenmarz,False,Experience,gcash,520020791,
2020-05-09 03:16:56,"I made a bank tranfer from GCash to Robinsons bank and to my surprise  no amount was credited to my robinsons bank and they already deduxted it to my gcash account, contacting the customer service is a nightmare I been calling 2882 to dispute the transaction and been waiting for like 40 minutes still no answer , tried sibmitting a ticket and after 24 hours still no reaolution provided. Poor service and unrealiable app.",1,Samuelf1,False,Missing Bank transfer transactoon,gcash,520020791,
2019-12-22 05:48:06,"I have been trying to verify for the whole week but it would not just accept my student id i wrote all my information correctly
Why just accept it please i just want to send money and save money in the app please just lessen the sensitivity for it to verify accounts please notice",3,Bless.suing,False,Please Just Accept my School Id,gcash,520020791,
2019-08-15 07:57:00,"Since the update, I have been logged out automatically like a million times saying I am logged on in another device!!! What the heck? I dont have a gcash in another device. I am starting to doubt your security. This app was going great before the update, but now, gcash is a big disappointment.",3,raf1230pambihira,False,Security issues?,gcash,520020791,
2019-12-18 06:50:10,"Never had a problem so far and it’s been really convenient to pay bills, online purchases, and stores who have them.",5,ETCad1111111,False,Convenient,gcash,520020791,
2019-06-30 17:52:21,I have typed and verified my email for the nth time and still end up having gcash asking me for email. My payment was posted late i thought when paying with gcash for my globe bill the transaction would be posted immediately. Please fix the bugs thanks.,3,SmileAngel008,False,Keeps forgetting update on account,gcash,520020791,
2019-06-13 11:11:05,"I withdrawn 2,700 from my Gsave acount which is Cimbank exactly today June 13, 2019 around 9:45am. I received a sms that my money was debited. Unfortunately, I didn't received my money (2,700) from my gsave account to my Gcash wallet. Still the balance of my Gcash wallet is the same, doesn't increase. Where's my money goes? 😔😔😔 Hope I'll get some actions from gcash. 😭😭😭😭",3,xaxa123456789,False,Lost money😔,gcash,520020791,
2018-11-12 02:16:31,"Have been using this for payments with all utility bills. Only have a problem with Meralco and Metrobank payments sometimes. Also, very useful when linked with Paypal because of the fast and easy cash-in transfers. Will recommend to Freelancers online.",4,hydsb1204,False,"So far, so good",gcash,520020791,
2019-08-15 07:55:39,"Hello! When I try to put in money for Gcash invest, a window pops out notifying me that I’ve been logged out of my GCash app. I tried doing this multiple times. Is there a way to fix this? I love the app and I do everything here, so it’s a bit sad that this doesn’t work.",4,AdiBautista,False,"Hi, I cannot use Gcash Invest.",gcash,520020791,
2021-04-11 04:25:11,All is well even I encountered problem because they can return everything when you reached out to their customer service rep. 5 stars for you GCash. P.S please return your rebates 😁,5,Janutzkie,False,User since 2017,gcash,520020791,
2021-03-17 09:35:11,"I’ve expected that GCash is a fast transaction app and easy to load and send money to the person who you want to send  but it’s a totally disaster 🤦‍♂️
Why? Because it takes too long to verify my account and they didn’t accepting my school ID for account verification even I follow their instructions 🤦‍♂️
Is it fair? You need to apply tickets many times to seek their attention?
I need a quick account verification 💢",1,disgusting2021,False,Totally disaster,gcash,520020791,
2020-12-11 15:36:46,Convenient way of paying bills and purchasing stuff online without having to go outside. One of the most helpful app I have on my phone,5,Kateyymeow,False,Very helpful!,gcash,520020791,
2020-06-03 02:47:10,"My account is fully verified but i wasnt able to link my Security Bank. The other day i tried again and it was a success, and i was also able cash in. Then i tried again to cash in but got an error msg asking to email the support. Until now i havent got any response and their hotline is also unavailable. Its a pain.",2,chikanoka,False,Unable to cash in,gcash,520020791,
2020-03-30 15:19:42,"I register an account using my married name. Now, I’m trying to verify my account and it requires an ID. For now I still don’t have valid IDs using my married name. So as I try to verify my account, it replies that my application is not accepted. I’m trying to edit my profile and change my last name before verifying my account but as I click the “edit profile” it directly leads me to verification.",1,MarGo10160811,False,Editing profile before verifying my account,gcash,520020791,
2021-01-03 03:28:36,i would like to give you a 5 star but unfortunately when im about to pay bills. there's no popping keyboard. and i can't even type or paste. Only selected payment bills is working but the others are not working. please fix this issue!!!,3,ken hornejas,False,typing error,gcash,520020791,
2019-07-03 13:48:00,"""I really love this app! it's very convenient and all.. BUT the app doesn't open when I'm using data connection. I guess it's a bug or something since I can access all my apps except GCash when using data connection""",4,cchie03,False,data connection issue,gcash,520020791,
2019-05-12 03:17:09,Idk about your experiences but luckily I have not yet experienced any hassle with GCash. Having GCash is like having the bank in your cellphone! GCash does a lot of wonders! The best part would be is not having to line up in long queues for a transaction!,5,Ferben20,False,GCash doing wonders!,gcash,520020791,
2018-11-07 23:09:20,Almost all billers are here. Hassle free cash in. Easy gcash to bank. Money invest is amazing. No hidden charges on money transfers and cash ins. Easy cash out thru mastercard. Excellent gcredit services. Easy use. Just so great. Makes my busy life easier. #LoveGlobe #NotFakeNews,5,Blaze032887,False,Best. Excellent app ever from Globe,gcash,520020791,
2021-02-01 00:54:42,"When using my template in paying bills, I can’t enter the amount and phone number when pressing or clicking on the area where you need to enter the amount or number.",4,Lexdot,False,Pay Bills,gcash,520020791,
2020-12-03 11:45:48,"I am trying to verify my account in order for me to be a full user, but every time that i try to go to the verification page, it says error. Can someone help me here pls. Im sure that the problem is not with my phone because I am using an iphone SE 2020 with latest ios 14 version.",3,Hyanzhype,False,"Cannot verify account,",gcash,520020791,
2020-10-01 12:27:03,"It’s been months and still I can’t link my Gcash MasterCard from the app. I’m fully verified and yet I don’t have any Gcash wallet. My phone and app are both updated and when I email them, they will say it’s been updated and there’s just some delays from he app itself. I’m getting tired of messaging them.",3,NOT APPROVED APP,False,Linking,gcash,520020791,
2020-10-27 08:48:42,"But what I didn’t like about this app is when you cash-in in different convenience store with a high amount of money, the deduction of it is really big and it’s really hurt. I hope it will be lessen.",5,lilllohjj,False,It’s quiet nice.,gcash,520020791,
2020-10-24 06:49:38,Good day! Trying to check if we can change our registered number but still have the same email address. My number that's registered here is a postpaid one and planning to permanently disconnect it. Would there be any option to update my number but keeping my other details and Gscore? TIA and more power!,2,makulitNApasaway,False,Change Number,gcash,520020791,
2020-10-02 05:14:37,So disappointed with this apps!!!!! Not recommended. The system is weak and also the customer services is useless and the hotline!!!🤬🤬🤬🤬😡😡😡. Where’s my money? I cashed in P3000 yesterday but until now I didn’t received text or money in my gcash account. I tried to message through emails and help center in apps but no response at all!!!!!. No actions!!. What the ****!!!!!!!! Fix your system!!!! Zero Star for me!!!!!!!!! 😤😤😤😤🤬🤬🤯🤯🤯😡😡😡.,1,GG toh,False,They Stole your money!!!🤬🤬🤬😡😡😡,gcash,520020791,
2020-05-14 02:09:12,"This app should have been more useful if there was some consideration for visually impaired persons like me. One thing I noticed in all throughout its design is the heavy usage of tiny forts. The texts are not so legible and also hard to read.

I hope there will be some significant considerations for visually impaired persons and the PWDs in general.",3,jdan9,False,No Accessibility Options,gcash,520020791,
2020-08-12 16:53:00,They can’t validate my account using a school id because I’m on my legal age but I just turned 18 this year and the pandemic happens before my birthday so I can’t process my valid Id’s they kept insisting that I need to get barangay Id or barangay certificate I gave them barangay certificate but they didn’t accept it since they say that I don’t have my photos in it. They already asked me so much requirements but they still can’t verify my account 👁👄👁,1,jaymeemay,False,Verification,gcash,520020791,
2020-07-17 03:44:08,"App itself is okay, but the verification process is such a hassle — no matter how many times I take a picture of my ID, it keeps saying it’s blurred.

Couldn’t go out and verify in Globe stores because of the pandemic, so decided to email the Customer Service to get verified instead. I’ve been waiting 2 weeks to get verified and still no progress. Their Customer Service is inefficient, unreliable, and slow at replying!",1,santianna18,False,👎🏼,gcash,520020791,
2020-04-18 02:41:33,"After giving Gcash a second chance, I have grown to love the app more. I kust wish the user experience would feel more sophisticated and seamless.",5,Mrdanvil,False,Thanks for making cashless payments easier!,gcash,520020791,
2020-04-30 01:17:40,"I have been using this GCASH APP for less than a month now and it shocked me when I saw that they're increasing charges for GCASH USERS. I was impress with the app before but now, it's very disappointing that they give a big amount of charge fee for bank transfers which can't EVEN help us. Specially at this time. Some people are using this app for payment purposes and online transactions, during this PANDEMIC. How can Globe be so inconsiderate? 😡😡",1,Cjanecar,False,Increase of charge fee,gcash,520020791,
2019-11-13 08:27:04,They keep asking the same question when you report a problem.,5,djedric,False,Bad customer service,gcash,520020791,
2020-04-12 20:39:01,It’s so hard to use. You can’t find your account number so how can I transfer funds from my bank to my gcash acct. it’s so hard to look for option where I can request the gcash card. My other credit card is also not on the Credit Card Bill payment list. The app also hangs when you need to scroll down and tap the other option. So stressful to use.,1,123pandababyblack,False,Not user friendly,gcash,520020791,
2020-03-12 05:46:36,"The only reliable feature you have is the bills payment. I have only used it to pay my globe postpaid plan though so can’t say if there are any problems when paying other kinds of bills.

The GCredit feature also encounters problems from time to time where you can’t open the manage credits.

As for the invest feature,  how can we trust to use your invest feature if even before we get to use it, there’s always a warning that “there seems to be a problem with the said feature”? If you can address this issue, then this would become a great app.

Does this only happen to ios users?",1,mytymeaty,False,Oops! There seems to be a problem. Please try again later.,gcash,520020791,
2019-10-29 07:04:44,"Gcash is very convenient to use. It saves me money, time, and energy. Instead of going to payment centres to settle my bills, I just make few clicks. Also I am able to track my expenses 👍",5,Beeeeevs,False,Must have,gcash,520020791,
2019-09-06 15:38:28,"Since college ako Kasama ko Na ang gcash sa pag buy load , send money and etc.  and 4 years nakong graduate more than 6 years Na kami ni gcash mag Kasama and now Kami parin talaga! Buti nalang nandyan si gcash araw araw ko syang Kasama buong buong yung araw ko pag Na open ko Na sya 😅 salamat sa promos gcash kahit team pipti ako😅 and syempre Okay Lang yon at least may pipti ka dba? Thankyou Gcash tayo talaga ang forever eh! #Gcashmonayan!",5,ERICA JORNADAL,False,Thankyou so much GCASH!,gcash,520020791,
2019-08-30 05:55:13,I cant make any transaction and it keep saying “It seems that you have logged out using another device” BUT im not really logged in to other device since this is the only device that i use for ny gcash. Please fix. Thank You!,3,kitkit95205,False,It seems that you have logged out using another device,gcash,520020791,
2019-05-21 16:29:11,"It was so smooth and fast when I first used it. After updating, it was frequently crashing and I am now unable to link it to my Paypal account which is one of the reasons I love using it initially :( I hope they look into this. This used to be a very good app.",3,virtual chay,False,Got annying and slow when I updated :(,gcash,520020791,
2020-06-12 06:20:26,"In my 5 succesful referrals, nothing happens. You said that we can gain 50 Php for each succesful referrals, where is it? Please. Fix this issues, We are just begging for regular loads, instead of buying loads, we spend our money in our foods and Basic necessities, please I hope you consider this review.",3,Froiland Lefitite,False,Referring Issues,gcash,520020791,
2019-02-27 08:51:34,5 Stars so far since haven’t encountered any hassle. I use this for almost everything especially GCredit very useful in times of you don't have cash or in tight times.,5,Dkdjdjskxbsjsksnxxkkdk,False,Very useful and convenient,gcash,520020791,
2019-01-21 11:43:09,"I have an issue with the Customer Service of GCash! My account was basic and i my account got locked. So I raised a request to their customer care on January 16, 2019. The customer care told me the following day to have it verified. However, I cannot  verify through GCASH app because it is locked.

So i went back to customer care and i told them to verify my account.

Until now January 21, 2019 the issue still persist locked and unverified.

Compare it to Paymaya, GCASH customer service is below par! Slow response time! No sense of urgency!

Dont use this app as when you have access issue, it will take a long time to resolve. Hight risk to your money as you might not be able to get it back from the gcash wallet",1,NeilPenacerrada,False,Worst Customer Service!,gcash,520020791,
2021-03-07 11:18:58,"After successful verification of my new mobile number. My balance was not automatically credited to my new account, luckily one of my phone contains a gcash app that has the data of my previous number, and I manually sent the funds to my new account. Also my GSave account is inaccessible. Customer Service cannot help, they pointing the issue to CIMB but per CIMB, They are just waiting for the enhancement to be discussed with GCash.",1,Karlo DL,False,Inaccessible GSave Account,gcash,520020791,
2021-02-16 05:32:01,"The backend support is slow in resolving application issues. It’s been almost 3 months since I reported the issue regarding Paying bills using the iOS later version and until now it is still not fixed. 
It is very inconvenient to use the other compatible device just to use the Pay Bills service.",1,Ysaints,False,Paying bills using iOS later version not working,gcash,520020791,
2020-09-29 01:45:34,"The application itself crashes a lot. After I submit my ticket, it doesn’t verify if it was sent successfully. I also tried attaching the files needed to verify my account, but it does not upload. And speaking of verifying, their efficiency is so poor. I have been waiting for almost a week now, yet there is still no progress. This app is giving me a hard time.",1,Therdii,False,Not efficient and convenient,gcash,520020791,
2020-09-26 04:22:37,"I’m a GCASH user ever since my college days, webised to be excited for every cashbacks and promos. But these days, i find it annoying. Sometimes there’s always under maintenance and it keeps lagging. Then the service charge, truely every convenience must have a price to pay but still, it makes me uninstall the app and use other options. During this pandemic, every cents counts. :( I miss the old gcash. Thank u for wonderful 4 years with u. Byeeee",1,Q_Inababy,False,Bye GCASH,gcash,520020791,
2020-08-08 06:24:39,"WORST APP EVER. There’s technical issues every week. Disputes takes 5-6months before it’s resolved. Limiting transactions even if you haven’t reached the transaction limit yet. Customer service is basically non existent. Customer representatives are rude and when you ask for a supervisor, they’re gonna put you on hold for more than an hour so there’s no choice but for you to hang up. DO NOT DOWNLOAD THIS APP IF YOU DON’T WANT TO GET STRESSED EVERY WEEK!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,mikalwt,False,"WORST APP, WORST CUSTOMER SERVICE",gcash,520020791,
2020-06-15 08:26:25,I file a dispute at the same time regarding the two transaction i had that didn't push through but still this merchant took the amount of transaction. The other amount was refunded to me but the second one was not. I’ve been contacting chat support regarding this matter but same reason they’ll provide me. It is been almost a month of the filed dispute but haven’t gotten my money back. I NEVER RECOMMEND YOU TO USE GCASH AND GLOBE  COMPANY! THEY ARE TERRIBLE,1,kinochea,False,WORST COMPANY AND WORST CUSTOMER SERVICE EVER,gcash,520020791,
2018-11-26 06:33:52,"It’s a convenient way for me to pay my bills, especially that I’m an hour away from the city. Plus, I like that it offers rebates for some of the bills that I pay.

My only concern is that the Globe store in Surigao City doesn’t accept cash-ins; so I’m forced to transfer fund from my bank to GCash, which charges P1/transaction.",3,Buttrflai,False,Convenient.,gcash,520020791,
2019-11-22 00:57:47,"I have no idea why Globe continues to market GCASH when they cant even fix the most simplest solutions like change of name, relinking paypal, etc. Even their customer service can’t give solutions I want to see that work. It’s always the same solutions like provide phone model, uninstall/reinstall, but still, these dont work. Globe, pls invest time and money on your Gcash functionality rather than your marketing.",1,lai-za,False,Awful Customer Service,gcash,520020791,
2019-08-10 09:30:05,"I now pay my bills, transfer money all thru Gcash. Even transfer from one bank to another. Highly recommend to my friends.",5,Ranz19111,False,Makes my life easier,gcash,520020791,
2021-05-13 23:42:28,"Seriously it is becoming a multi-industry platform more than financial services and advertisements are now everywhere over the app, whats more annoying its a pop up!
“Maybe from the beginning Its never meant to be owned by Globe, just a stragey to be mainstream?” 🤔 and both benefited.. huh?",3,"bug report, please hire QA!",False,Ads everywhere 🤦🏻‍♂️,gcash,520020791,
2018-03-28 01:04:21,"If you're gonna get this for the money transfers, don't, it's severely unreliable and the error messages are ridiculously dumbed down ""oops something went wrong, try again later"". Very counter intuitive and barely helps when it doesn't work. And the help kiosks and support center are barely helpful and largely unprepared to help in any way.",2,Fraystar,False,Reliable (when it works),gcash,520020791,
2021-04-29 14:17:34,"This app in not friendly for users who are visually impaired. Font size is too small to clearly read.
You can customize the dashboard to choose which categories you want to use frequently but it returns to the default setting. Irritating.",3,Impossible1330,False,Too small fonts,gcash,520020791,
2021-03-21 16:36:25,Its huge heap of features is disadvantaged by its aging authentication method (PIN) when all of its competitors are using biometrics. That PIN entry screen is even worsened by a long wait time before you can input anything. Ads within the app is ANNOYING. GForest never gets tired of asking access to your contacts.,3,redscape,False,Antiquated authentication,gcash,520020791,
2020-07-23 08:53:13,"Tried to pay bills online. ""ERROR"". Load balance deducted. Checked transaction history, but payment didn't immediately reflected. Freaked out for a sec but good thing I put my email on the purchase. Few days later, bill transaction reflected. It works but, I DIDNT LIKE THAT ERROR MESSAGE. Pls fix thx kbye.",3,Nez0ruk,False,Misleading error message,gcash,520020791,
2020-11-30 03:02:34,"Been calling their help desk.
Been exchanging emails with them for weeks now.
But nothing’s got resolved. Gcash app is still not working properly. 

Here’s my issue using the Gcash app (and this has been going on for like a month now)

THIS APP:
- CAN’T PAY BILLS!
- CAN’T SEND MONEY TO A BANK!
- CAN’T CASH IN!

Like? Seriously? What’s gcash for if you cant even do these features??? Seriously???

Tried uninstalling, reinstalling the app for A MILLION TIMES but nothing.

Restart my phone, nothing. Restart the app, nothing. Update the app, nothing.

NOTHING!!!!!!!

And I’m telling you, gcash team, the problem is the app itself, not my internet connection or whatsoever.

Seriously, do you even have a plan to get this resolved?",1,Karma S.,False,"STARTED AS A GOOD APP, NOW IT’S JUST CRAP!",gcash,520020791,
2018-11-08 23:19:39,"I got issue for my iphone SE, characters were quite big for 4inches iphones, text almost consumed the whole screen, most of text were cut, issue as well when manually typing mobile number when buying for load.",3,RK Domingo,False,Not optimize for smaller screen iphones,gcash,520020791,
2020-06-04 05:42:27,I feel sad because I love GCash but with all these updates it keeps failing me to cash in through PayPal. I’ve used Gcash countless of times but whenever they have an update something goes wrong. I hope the dev team can fix this. Other than that it’s my favorite app. I hope this won’t be the reason I will use other platform for all of my financial transactions.,1,Preciousafi,False,Unable to successfully cash in through PayPal,gcash,520020791,
2020-05-20 05:47:44,"The agent from Help Center left the chat without helping out my concerns. With the enhanced community quarantine, we all use apps like this to keep track of our monthly payments, and we cannot afford to lose track of the payments especially with trusted over the counter “bayad center”. I do hope this will be looked over and solved immediately.",2,Payenna iel,False,“Help Center”,gcash,520020791,
2020-05-01 04:00:00,It’s a very convenient Application mostly on my financial side mostly on loading and money transfers. It just have errors like the money will not be sent and they are not providing notice that they have some issues or maintenance on the app.,4,Supremoxx,False,Gcash,gcash,520020791,
2020-02-20 10:10:42,I don’t even set my MPIN and ehen I first downloaded GCash their asking me for a MPIN? Ridiculous! YOUR APP IS NON SENSE I ANSWERED THE VERIFICATION QUESTIONS BUT STILL IT DID NOT GO THROUGH! WHAT THE HELL! My birthday is right and I dont have gcash credit limit! And I also remember that I just started gcash on facebook and messenger! But you don’t ask me for a MPIN THAT TIME! It is really HARD FOR ME RIGHT NOW COZ IT SEEMS LIKE THEY MADE THEY PROVIDE VERIFICATION QUESTIONS AND THEY ARE THE ONLY ONE WHO KNOWS THE ANSWER WITHOUT ASKING MY PERMISSION! ITS MY PHONE NUMBER PLS! LET ME USE IT TO HAVE A GCASH! BUT HOW WHEN YOUR ASKING FOR A MPIN THAT I DIDNT EVEN SET UP. NON SENSE COMPANY,1,asjkls,False,NON SENSE!,gcash,520020791,
2019-12-16 00:37:40,It was a smooth experience before. Been using it for 6 months now but sometimes cashing in from paypal doesn't push through. It was understandable because not all is perfect. But its been a month now that I cant cash-in from paypal but my friends can. I dont know how this is happening but its getting annoying.,2,superpaytowin,False,App becoming buggy lately,gcash,520020791,
2019-10-03 00:44:50,"This app is the most recommended app, for me. The reason is that it is convenient and easy to use. It is helpful and you can save money out of it. I enjoyed the benefits of it. Rebates and convenience fee-free. Kudos to the developers. 👌",5,ahahahskfjndbakw,False,Recommended,gcash,520020791,
2019-09-19 12:32:30,"This gcash application is very convenient in many ways! I used this gcash app to pay my bills, food purchased, money transfer etc... I don’t have any regret on this app... thanks to gcash application..",5,Yeoj317,False,Very convenient,gcash,520020791,
2019-09-07 00:10:03,"Its really convenient for me when it comes to paying bills, no need to go to bayad centers and also when buying loads i do get a rebate, and love also the treats that i get. Keep it up!!!",5,iamjoyb,False,Convenient,gcash,520020791,
2019-01-20 14:34:04,"Things to make clear, first: apps made to make your client convient to all transaction MPIN is very hassle, you can use fingerprint in the device anyway. 
Two: customer is very poor like it takes few days to reply. 
Three: syncing paypal account to this apps is not for the person have a extension name like you have junior in your last name etc. 

So I uninstall this apps for being not accurate.",1,sergio_enc,False,Customer Service and the apps,gcash,520020791,
2020-12-14 13:14:30,"I have no problems overall but please fix your Invest Money feature in the app. It doesn’t work, it does not load the User Agreement part, it always displays “Session Timeout” error after trying to load for several minutes. Already reinstalled the app.",3,_Kikai,False,It’s A Good App,gcash,520020791,
2021-05-29 04:13:21,I hope next update of Gcash we have option that will allow us Gcash users to use nickname. or number only will appear in the transaction,5,blanky101,False,G Cash Allow Nickname,gcash,520020791,
2019-12-08 06:33:08,I have downloaded this app for a hassle free transaction which is great but what frustrates me is I am a BDO card holder and I cannot use this to cash in because of some security purposes. I've tried calling BDO but no luck. I'm hoping there would be a collaboration between globe and BDO to always allow transaction.,3,Dante0325,False,Slightly frustrated,gcash,520020791,
2020-08-14 03:24:48,"Hi Gcash! I used to have a verified account but my number got disabled so I created a new one. I wanted to have a verified account again using my TIN ID but it's not in the option anymore. I approved and verified my first account using that one but now, it's gone. Can you please help...?",4,Dreyar0897,False,TIN ID not a Valid ID?,gcash,520020791,
2019-12-27 02:25:32,"You’ve been warned: DO NOT use this app if you’re going to pay for your bills and merchants totaling equal or more than 100k. Whatever is in the wallet will be frozen for a month. You can’t withdraw them nor use them to pay for bills, products and services. It is not advisable to use this app for insurance and credit card payments requiring big amounts. Better to transact directly with banks.",1,pepzs,False,100k Wallet Limit A Pain,gcash,520020791,
2019-12-15 23:37:21,"Hi, this App is very annoying, their customer support is so slow, if you have immediate concerns; the usually reply the following day! 

Here’s my experience:

* I cash-in via my linked BPI account, I received an email and text confirmation confirming my transaction.

*When I checked my GCash App; the amount that I Cash-in was not there. The amount is intended for the due date of my car on that very same day.

*I called their hotline *2882 but surprisingly to no avail.

*I emailed them but they replied on the following day.

*My Bank told me that I was penalized because of not paying on-time.  because of this GCash App and slow customer service; My due date already lapsed and I incurred hefty penalty!",1,Igopness,False,Slow customer support,gcash,520020791,
2019-12-14 01:16:10,Gcash has changed the way payments are made. I am able to send money to my dad easily through Gcash just by having a mobile number.,5,jenhdc,False,Innovative,gcash,520020791,
2019-09-11 09:19:08,Akala ko si Gcash pambayad lang sa bills pero nung nagimprove ang Bank Transfer nila  I can deposit any bank  and anytime using my Gcash. Nakaless ako ng pagod sa pila and also ontime pumapasok ang pera nadinedeposit. Minsan na lang ako pumunta sa ATM machine kaya ung ATM card ko mukhang bago 😍 Thank you Gcash for improving your services. I always recommend this to my friends to use Gcash 😊.,5,Calingasan Clarisse,False,Gcash is my Hero,gcash,520020791,
2019-11-13 04:47:09,"I tried to transfer Php 2000 to my BDO account via this app through InstaPay and after a few minutes, I got a message saying that it failed and I should get my money back

And now your incompetent agents is asking me to prove that I tried to transfer money. You don’t even send a confirmation at all and all I have is the text! Stupid service from another stupid Ayala company!",1,Jfht fv,False,Lost my 2k because of this service!,gcash,520020791,
2019-08-13 05:16:25,"At first it was ok, they will give you 20php for registration.,, after that i bind my bank account and tried to cash in 100php, after that whenever i log in the app always crash ,. Lucky for me i didnt put a large amount of money., now i cant use my account, i have tried changing my mpin 5x already but same thing , the app crash and force you to log out",1,Gcrash app,False,the app crash and force you to log out,gcash,520020791,
2020-11-24 14:29:17,My device is Ios 9.3.6 and now the update is nit compatible with my device version. I cannot use the application properly now it asks for the incompatible update EVERYTIME. Kindly fix this? Or rather the update can be optional so that any user can still operate the application. Thank you!,3,Unicorn from the west,False,Update,gcash,520020791,
2019-06-07 05:22:37,"First time user, not impressed. This app will just waste your time waiting everytime you access a feature. It takes 10 to 20 seconds just to load a single feature. Internet connection is stable.
I’m unable to veriify my email address, unable to register debit cards.
Everything is up to date, I’ve done all necessary troubleshoting. Still wont work.",1,Mr.Cardz,False,Too much bug and lag,gcash,520020791,
2019-04-24 03:30:01,"Not working when you need it the most! Especially when you cashing in via debit card and paying bills using Gcredit! Please fix this issue for you to know that this app is convenient for everyone but in my experience this is such a disappointing and not really amazing!
Take note! I’m a GCash user since then but when it become more popular the service is not satisfying!!",1,Fc0018,False,Disappointed! I,gcash,520020791,
2019-04-12 15:25:15,I tried to click the cash out button many times but it keeps on saying that I need to upgrade my GCash and I already did but I still can’t proceed. Please do something as soon as possible. Thank you :),4,Shennylhynn,False,Can’t cash out,gcash,520020791,
2019-04-08 11:41:50,"Very powerful and convenient app. I wish there was more detail available for transactions such as what biller I paid instead of just reference number, amount and date/time.",4,gpjocson,False,Great app but can still be better,gcash,520020791,
2019-02-11 13:22:20,"It’s been great so far, except for the investment part. I am using iPhone SE (same size as 5s) and I can’t proceed with my investment as I can’t tick the checkbox that says “I agree blah blah...” as the said checkbox is out of my screen. Page is not adjusting depending on my screen size. Appreciate if this can be solved. Thanks!",4,kbj.cornerph,False,Great app,gcash,520020791,"{'id': 7270956, 'body': 'Hi KBJ, thanks for your feedback. We will raise this to our development team.', 'modified': '2019-02-13T05:13:38Z'}"
2018-10-10 07:58:15,"This has made life a lot easier. I don’t have to leave home just to pay CC and other bills! Also, linking it to my PayPal makes it a lot faster to withdraw funds.",5,HLG1985,False,I love using this app,gcash,520020791,
2018-10-09 23:31:45,"Been using the app for awhile. The usual trouble that I experienced was a slow response from customer service through facebook. They don’t have any customer service hotline to contact besides FB. Please improve that, people are transacting money. You know how sensitive this transactions are cause it involves money.",2,mhi13,False,Slow response from Customer Service,gcash,520020791,
